,Dates,001702.OF,400032.OF,005847.OF,002340.OF,005609.OF,100026.OF,519915.OF,005739.OF,270007.OF,270005.OF,270022.OF,004851.OF,270028.OF,450003.OF,450004.OF,519133.OF,519003.OF,519002.OF,001445.OF,001694.OF,002980.OF,540008.OF,519069.OF,005267.OF,519714.OF,004075.OF,001951.OF,001667.OF,519171.OF,005094.OF,001410.OF,001475.OF,001018.OF,110015.OF,005106.OF,003940.OF,005543.OF,005794.OF,501022.SH,000339.OF,200012.OF,001869.OF,166006.SZ,005275.OF,166009.SZ,002685.OF,166019.OF,001173.OF,001980.OF,001000.OF,005241.OF,001990.OF,004812.OF,002621.OF,003095.OF
10,2018-10-10,0.9988425925925926,0.9939950547509713,0.9975552612814504,0.9974446337308348,1.0037896731406917,1.000756620867724,0.9790276453765491,0.9946852486122593,0.9976108860496521,0.9906542046213872,0.9915730413661892,0.9879243130170199,0.9930220075147612,0.9951503397833203,0.9961427200658911,0.99538106822067,0.9966292152353459,0.9922746760506962,0.9982363315696648,0.9991474810291961,0.9976076555023924,0.9866951068666965,0.9977396021708892,0.998249069818341,0.9854014586291712,0.9879410451094239,1.0022371364653244,0.99860529986053,0.9929378531073446,0.9865802869042111,1.001663888746424,1.0042075736325387,1.0,0.9841513296916055,0.9982246419694639,0.9773906158685053,0.9818563317699333,0.9814387583892616,0.9987129987129987,0.9898427029695986,0.998747553816047,0.9957939011566772,0.9996854024588779,0.9990748236382561,0.9987202288794834,0.9969262240896193,1.002770431292198,1.0009920634920635,1.0004688232536334,0.9858064516129033,0.9992988196797943,1.001654850042128,0.99701974419471,0.9914015477214101,0.9779661049141153
11,2018-10-11,0.9558227114716107,0.9641080312722103,0.990605534565506,0.9385140905209223,0.9454931571495988,0.9615255370445743,0.9591041869522883,0.963785324151033,0.9668887963348605,0.9515996724217374,0.9730878110906785,0.9533205004812321,0.9416216216216216,0.9522417145821161,0.9593417236560098,0.9466357250531763,0.9537767742332413,0.9463667792767811,0.952296819787986,0.9573378839590445,0.946043165467626,0.923005660883878,0.9678296317919893,0.9623985967989476,0.9576719613660696,0.9615732368896924,0.9520089285714285,0.9636871508379888,0.9559032716927455,0.9332786116322702,0.9285714268745691,0.9441340782122906,0.9460856720827178,0.9625973992509667,0.964903960161252,0.9690566802497644,0.969453174104337,0.9683726893898921,0.9832474226804123,0.9667212997933443,0.9597930872325416,0.9503695881731784,0.9552082221359216,0.9555504109271906,0.9604897830514494,0.9527235425403441,0.9639583072810861,0.9781962338949456,0.9511480787253982,0.9515706806282722,0.9441001052508479,0.9392258656900558,0.9531697596213725,0.9566348655680832,0.9471403765189007
12,2018-10-12,1.0009092286710106,1.0101363803907115,1.0071126687970313,1.0181983621474067,1.0225854754180184,1.0193080544039819,1.0101522842639594,1.0020943698410743,1.0118457893603274,1.0110632192519964,1.0116448352895495,1.0002019182231197,1.0086107921928817,1.016376663239318,1.0151362268316406,1.0134803984565872,1.0106382993205527,1.0127970734910847,1.0046382189239331,1.0151515193910947,1.0114068441064639,1.0031225592618747,1.0201310878217567,1.0263127918897368,1.0243093891607786,1.0112834978843441,1.0175849941383353,1.0202898550724637,1.0133928571428572,1.005151400929765,1.0134168157881633,1.026627218934911,1.0195160031225605,1.0199676214370867,1.0127795527156551,1.0150873268486535,1.0197095435684647,1.0178748758689176,0.9986893840104849,1.0134158926728587,1.0154336109750124,1.0044444444444445,1.0181199181548721,1.0184130829800122,1.0159353686686352,1.0064724842702795,1.023645127720716,1.011144883485309,1.0080059120581353,1.016506189821183,1.0193236714975844,1.0007538619334337,1.0179014765451457,1.017225747960109,1.005489483722242
13,2018-10-15,0.9981831945495837,0.9928845101258894,0.9962128966223133,0.9839142091152815,0.9919463087248321,0.9857718351558129,0.9839195979899498,0.9932382591590853,0.9891443167305236,0.9845104447004406,0.9899280601765402,0.9930352276168366,0.9965850882185544,0.9919436077344747,0.9860835014983396,0.9806529563942779,0.9836257303235857,0.9918772614159937,0.9926131117266851,0.9868305489954664,0.993734335839599,0.9921067243433742,0.9894446977821107,0.9842397336293008,0.9827400213596165,0.989028358902836,0.9838709677419355,0.9857954545454546,0.9897209985315712,0.993625,1.0,0.9956772334293948,0.9908116385911179,0.984656084219836,0.9927202135404029,0.9863585473542652,0.9871566632756866,0.9873170731707318,0.9973753280839895,0.9922170497526913,0.9927623642943304,0.9834070796460177,0.9901844467992567,0.9889377899369574,0.9949660759863713,0.9817792124647898,0.988355072558239,0.9939879759519038,0.9891251221896383,0.9905277401894452,0.9919795843966461,0.9888261131645858,0.9938382541720153,0.9857397504456328,0.9890809810210642
14,2018-10-16,0.9883209464583649,0.9854832782065417,1.0007192027124217,0.9782016348773842,0.9779800713494896,0.9871315547546582,0.9856996935648621,0.983042455749474,0.9916074887023886,0.9857101595360034,0.9912790644920126,0.9779426712746493,0.980011422044546,0.989847716398716,0.9858870923519332,0.9815043155822182,0.9833531503176239,0.9781619669468784,0.982325581395349,0.9786476868327403,0.9760403530895334,0.9729941693274029,0.989332096877986,0.993572395128552,0.9846322709291749,0.983830027263326,0.9812646370023419,0.9769452449567725,0.9807121661721068,0.9787394640835325,0.9744042381369856,0.9696092619392187,0.9714064914992271,0.9930145096549013,0.9795893424590564,0.9868923465697185,0.9972948602344455,0.9891304347826086,0.9960526315789474,0.9896635144051023,0.9791008505467802,0.9797525309336333,0.9855119878036973,0.9884532114505652,0.983648628910554,0.989082969453346,0.9969096061872508,0.9919354838709677,0.9719579987646696,0.9918032786885246,0.9839519784392993,0.9753682171357997,0.9763626969775252,0.9927667269439421,0.9834406641497513
15,2018-10-17,1.0079803560466545,0.9994406115979863,0.9996919917864476,1.0092850510677809,0.9984905660377358,1.0020258965785185,0.9958549222797928,1.0012591286829513,1.001953125,1.0042465974405528,1.0,1.0014551501922877,1.0023310023310024,1.0010256368999761,1.0030674876619508,1.0075376948748624,1.0060459484497897,1.009302325546317,1.0047348484848484,1.009090909090909,1.0155038759689923,1.0069100604904293,0.9990623530760836,1.003858812847577,1.0011148311418283,0.9993311036789299,1.005966587112172,0.9970501474926253,0.9984871406959153,0.9881748071979435,1.0144927553754102,0.991044776119403,1.0007955449482897,1.0037878801229896,0.9997504678727387,1.0008366500529737,1.0002583311805735,0.991952491952492,1.0039630118890357,0.9984444444444445,1.005129477951518,1.0114810562571757,0.9992262622952909,0.9985397907033342,1.006559820562076,1.002207499671246,1.0048437110145336,1.003048780487805,1.0124555160142348,0.9917355371900827,1.0119521912350598,1.0075501168793555,0.9989416589495965,0.9845173041894352,0.9869036447624812
16,2018-10-18,0.9933008526187576,0.984141791044776,0.9982540823662318,0.983440662373505,0.9771982867220962,0.980309423397536,0.9843912591050988,0.9810110663983903,0.9789906865930258,0.9803149605538022,0.9794721460527492,0.9724961079398028,0.9930232558139535,0.9754098385992445,0.9785932724952818,0.9788029904460539,0.980769232475624,0.9815668203453675,0.9820923656927428,0.979279283564692,0.9834605597964376,0.9827290408455466,0.9816987342239063,0.9823629169022047,0.9766146974161006,0.9655765920826161,0.9739027283511269,0.9778106508875739,0.9666666666666667,0.9759365244536939,0.9758928537378256,0.9819277108433735,0.9809220985691574,0.9778975701727898,0.971920628977911,0.9785788870974145,0.9872159090909091,0.9918872041627034,0.9894736842105263,0.9759626085021142,0.9784344390484814,0.9829738933030646,0.9779867258135141,0.9772117962466488,0.979486040030319,0.9812775387972228,0.9750626659952852,0.9898682877406282,0.9845593773537534,0.9694444444444444,0.9908956692913387,0.9735142114176851,0.9786783207522183,0.9814986123959297,0.9554502351665138
17,2018-10-19,1.0196198651134274,1.0309004739336494,1.0051440329218106,1.0439663236669787,1.0206265308753384,1.0241212323185942,1.0274841437632136,1.0262786822202281,1.0244469026548673,1.0318310268813495,1.0209580783179772,1.0314834578441836,1.0368852459016393,1.0367647035140033,1.026041665576398,1.033121014781496,1.0294117638543783,1.0403755798493524,1.021113243761996,1.0202391903438142,1.036222509702458,1.043296090518654,1.0210325034979362,1.0159972378869835,1.0376282826882348,1.0375321845910082,1.028014616321559,1.0302571860816945,1.0470219435736678,1.0269225643076103,1.0375114382889958,1.0291411042944785,1.0380875202593192,1.0292172027937885,1.0224704673857217,1.0348104674752476,1.0299542184434272,1.0342960288808665,1.0053191489361701,1.037020144431775,1.031462942710524,1.033487297921478,1.03020020080818,1.0308018456166606,1.03568728592987,1.0246913520342007,1.0344736680064144,1.0194472876151484,1.0284329975774575,1.0472779369627507,1.0327787434815,1.0234903704385614,1.0332882273342354,1.0320452403393026,1.051587303568759
18,2018-10-22,1.0317197835237524,1.028870908422214,1.0087001023541453,1.0501792114695339,1.0411772135910067,1.0402766844934288,1.0442386831275718,1.0297277042218336,1.033581686642911,1.0389217242769662,1.0263929646199441,1.061976202793585,1.044607566346697,1.0496453909949117,1.0375634555906157,1.0443896488847833,1.0380952381956807,1.051444050057401,1.038533834586466,1.0378719565553205,1.048689138576779,1.0523203846694174,1.0341760316536577,1.0363615768010874,1.0505494432038245,1.0498234227355159,1.042654028436019,1.0425844346549191,1.0538922155688621,1.0520441271901364,1.0564373881841256,1.0506706408345752,1.049960967993755,1.038028922914528,1.037171920130604,1.042100914458313,1.0388620777241555,1.0394851657940662,1.0171957671957672,1.0479401847236476,1.0362939401353886,1.046927374301676,1.0439174351940053,1.042705056859424,1.041392901446369,1.0383351589652752,1.0289919705833117,1.0240963855421688,1.0365732705182247,1.0478796169630644,1.0459245010819909,1.0442168076334477,1.0529072812991096,1.058447488584475,1.0566037735849059
19,2018-10-23,0.9863033658749817,0.9839142091152815,0.9895484525621511,0.9795221843003413,0.990658740749727,0.9766012953894303,0.9763546798029558,0.9831392527899078,0.9802549101546176,0.9754405442098472,0.9771428519351557,0.9889906469212781,0.9881081081081081,0.9768339792485576,0.978473578373754,0.9799291597825533,0.9827981639298198,0.9845493521013924,0.9864253393665159,0.9765421332361219,0.9773809523809524,0.9732852757928482,0.9728383884328803,0.9763908623893321,0.9550209214176955,0.9851804709519045,0.9761363636363636,0.9788732394366197,0.9801136363636364,0.9705156674068591,0.9799666125462584,0.9943262411347518,0.9888475836431228,0.9680082568120618,0.9762683133551278,0.9660362431484322,0.9640586797066015,0.9700944386149003,0.9934980494148244,0.9792249580302183,0.9822918306311978,0.985058697972252,0.9764408900771304,0.9745910198398886,0.9791097112562771,0.976793254443093,0.9793176038842731,0.9911764705882352,0.9840928118646095,0.9712793733681462,0.9773563218390804,0.9889482170178436,0.9844527363184079,0.9680759275237274,0.9776785714285714
20,2018-10-24,0.9964544245826563,0.9912806539509537,0.9977440525020509,0.9939024390243903,0.9949791819740387,0.9950012927269404,0.9899091826437941,0.9908698334361505,0.9985079398912927,0.9867709810309273,0.9941520520819779,0.9806915574820216,0.9956236323851203,0.9920948592455137,0.9920000014413564,0.9939759036144578,0.9953325567004735,0.9912816041786674,1.0036697247706423,0.9955516056555233,0.9878197320341049,1.0030497755211878,0.9986040002098441,0.9947386096496138,0.9912376822704593,0.9857881136950906,1.0011641443538999,0.9856115107913671,0.9811594202898553,1.0086437015380705,0.997444636975096,0.9942938659058488,0.9894736842105263,0.9882729176133226,0.9977675803050974,0.9878023773153798,0.9904894750190211,0.9936181719848567,1.0026178010471205,0.9834273876705479,0.9923884304142295,0.990249187432286,0.9935372715133001,0.991904761904762,0.9944154065542208,0.9946004319757327,1.0107492881104891,0.9990108803165184,0.9984200291686923,0.9905913978494624,0.9956485946136658,0.999246611360532,0.9972204674668351,0.9866310160427806,0.9744292254788384
21,2018-10-25,0.9948109710896962,0.9963349825911673,0.9965056526207606,0.9877300613496932,0.9913846153846154,1.0006063230249767,0.9867482161060143,1.0026148673888682,0.9994663251147402,0.9938013563676222,0.9941176524196925,0.9866398794575589,1.006043956043956,0.9970119543500491,0.9979838713339163,0.993939393939394,0.9953106695163282,0.9947229537152313,0.9981718464351006,0.9964253798185915,0.9913686806411837,0.9894668246981284,0.9967381190800241,0.9942606347062796,1.0033149110459556,0.9956936903201649,1.0104651162790699,0.9883211678832117,0.9955686853766618,1.0010081915563958,1.0,0.994261119081779,1.000759878419453,0.9902912656764096,0.9936606587942822,0.9962644018798613,0.9942388938676225,1.0038101458741564,0.9973890339425587,0.9952785646836638,1.001130308412724,1.00328227571116,0.9972896771513854,0.9979596735477676,0.9968320234451646,0.9989142217559871,1.0137629048486954,1.0,0.992696287279367,1.0,0.995747696669029,0.997738130014445,0.9964525528949701,0.9990966576332431,0.9878163092056877
22,2018-10-26,0.9938897168405365,0.9909876770277727,0.9914397689768977,0.9866903283052352,0.9910614525139665,0.9883137125124142,0.993801652892562,0.9972677595628415,0.9940196497223408,0.9812880757743957,0.9955621275051514,0.9762777438403584,0.9852539595849263,0.9900099906615222,0.9898989847376735,0.9939024390243902,0.9941107157679364,0.9876215752355404,0.9972527472527472,0.993721968854758,0.9875621890547264,0.9901229208297518,0.9897148196027972,0.9853989813242785,0.9933920737051465,0.9858969537420081,0.997698504027618,0.9867060561299852,0.9836795252225519,0.9971043686264636,0.9880444081380142,0.9855699855699858,0.9870918754745635,0.9907407394101341,0.9902426820115086,0.9829184417768239,0.9824877671903168,0.9860101941221125,1.0026178010471205,0.9877390162020142,0.9903225806451613,0.9836423118865867,0.9884770078998927,0.988334335538184,0.983243050956543,0.9956521758311432,0.9917926570738718,0.994059405940594,0.9926425505824648,0.9810040705563093,0.9870699881376037,1.0049118340151755,0.9902097902097903,0.9837251356238698,0.9810246680000766
23,2018-10-29,0.9959514170040485,0.9771714922048998,0.9888692395714137,0.9847122302158272,0.9825879994989352,0.9734606290631016,0.9604989604989606,0.9804483188044831,0.9747529007305544,0.9778270503567609,0.9687964285460382,0.9769527583689644,0.983370288248337,0.9656912192565282,0.9724489809266718,0.9840490818383594,0.9869668255772959,0.9955237278873144,0.9871441689623508,0.9819494584837546,0.9861460957178841,0.9778319663316345,0.9683514403118654,0.9657707328279347,0.9478935731083422,0.9811176807171467,0.9838523644752019,0.9625748502994012,0.9743589743589743,0.9717171717171716,0.9922212553175409,0.9824304538799414,0.9861538461538462,0.9549202867983451,0.9783981808994442,0.9658789865550615,0.9623853211009173,0.9805323361196656,0.9960835509138382,0.9793852519580316,0.9814332247557004,0.9778270509977827,0.9728362518451878,0.9706741299586273,0.9816352016762409,0.9781659389066918,0.9720632143804843,0.9900398406374502,0.9936998147004323,0.9681881051175657,0.984977767095301,0.9828299289065748,0.9874165382639959,0.9549632352941175,0.9777562790011451
24,2018-10-30,1.0033122553447757,1.000189933523267,0.9972648853355774,1.0045662100456623,1.0043345232024476,1.009357567767298,0.9978354978354979,1.002794360472501,1.0029758624490246,1.0043839754076422,1.0046012298022733,1.0170794192997439,1.0028184892897407,1.009404387078487,1.0104931848353793,1.002493767698289,1.003601442248739,1.0080935200525987,1.0027906976744188,1.008272063195596,1.0076628352490422,1.0113352981041976,1.0063414629815215,1.0127259752616555,1.0093567205233802,1.016329704510109,1.0152403282532239,1.010886469673406,1.0108359133126934,1.0198804573804574,1.001742163606515,1.0,0.9968798751950078,0.9982728809629818,1.0015493867010974,0.9978058202053309,0.9908756638975896,1.0025799214806508,1.0026212319790302,1.0111655978875898,1.0029040823099902,1.0113378684807257,1.0114175899097781,1.0095273912498433,1.0046396772501185,1.0055803571318667,1.0084490795171364,1.0030181086519114,1.005096966683242,1.0114285714285713,1.0071986334797463,1.006758479156385,1.0215864759427828,1.016361886429259,1.0158259206311586
25,2018-10-31,1.0111044417767105,1.009494872768705,1.0098101265822785,1.0136363636363634,1.015866971312516,1.0149759300691286,1.0162689804772234,1.0115262824572515,1.0104395604395604,1.0165562930510592,1.0167938986952534,1.0311712846347607,1.014052838673412,1.022774327747553,1.015576317531455,1.011194023466655,1.0095693753538695,1.0107047308376842,1.0148423005565863,1.0136736510283946,1.015209125475285,1.016812373886454,1.017935046487545,1.0327657075748677,1.0185399770735115,1.0255355776587605,1.0115473441108545,1.0246153846153847,1.0229709035222052,1.0129952860236973,1.0104347859249003,1.0134128166915053,1.014866979655712,1.0213379484105563,1.0155988139744747,1.0190214342746167,1.0199285321605278,1.018124860147684,1.0052287581699346,1.0171603372379316,1.0117481591792836,1.0134529147982063,1.0174360084637926,1.0186265987830623,1.0140782084159496,1.0188679186157037,1.0064741381093119,1.0030090270812437,1.0105132962275818,1.018361581920904,1.01465778316172,1.0129195649249096,1.0071283095723016,1.0246212121212122,1.032132422628668
26,2018-11-1,1.0051944197091125,1.0022573363431153,1.005223023085762,1.0125560538116591,1.0143696113957266,1.0072896548630579,1.0106723585912485,1.0060105184072126,1.0073953235454052,1.0096239265075362,1.0045044935327287,1.0086513994910942,1.0060975609756098,1.0111336035377956,1.0051124770747588,1.0061500615134618,1.0047393386983172,1.0070608973974122,1.0118829981718462,1.0053956834532372,1.0099875156054932,1.011684300910181,1.0076190467734467,1.0143279508755971,1.0159271913424264,1.0043831017439149,1.0079908675799087,1.009009009009009,1.0089820359281436,1.0060369764809458,1.0086058519511019,1.0117647058823527,1.0046260601387818,1.0152456253450601,1.0013962934755016,1.0114372025686664,1.0176526074653012,1.0205494505494506,1.0,1.0080686569353774,1.0036797775778885,1.0077433628318584,1.007360208307245,1.0084115567475314,1.0033054239801795,1.007625276205028,1.001198204333951,1.002,1.0059975520195839,1.0027739251040222,1.012774594078319,1.0036263655428077,0.9981041456016178,1.0046210720887245,1.0066037753767245
