,Dates,001702.OF,400032.OF,005847.OF,002340.OF,005609.OF,100026.OF,519915.OF,005739.OF,270007.OF,270005.OF,270022.OF,004851.OF,270028.OF,450003.OF,450004.OF,519133.OF,519003.OF,519002.OF,001445.OF,001694.OF,002980.OF,540008.OF,519069.OF,005267.OF,519714.OF,004075.OF,001951.OF,001667.OF,519171.OF,005094.OF,001410.OF,001475.OF,001018.OF,110015.OF,005106.OF,003940.OF,005543.OF,005794.OF,501022.SH,000339.OF,200012.OF,001869.OF,166006.SZ,005275.OF,166009.SZ,002685.OF,166019.OF,001173.OF,001980.OF,001000.OF,005241.OF,001990.OF,004812.OF,002621.OF,003095.OF
149,2019-4-30,1.1130054952796966,1.0409429280397038,1.1201903604698258,1.0924713584288066,1.025787965616048,1.1423426361213245,1.4309338521400765,1.1388012618296515,1.2836352214427802,1.049272265875161,1.2530707366811122,1.2027365581036817,1.1810526315789471,1.2748768483947839,1.1061776070685851,1.1957013547930235,1.1721854286719868,1.4088148548702228,1.4015544041450763,1.308369529983793,1.240610328638497,1.0432107806691453,1.1421310735377392,1.155651980418335,1.194031408550316,1.1835783434922929,1.1308615049073059,1.1412587412587394,1.1602836879432614,0.988192552225249,1.2391321959688995,1.0175438596491226,1.1559766763848391,1.2063727884533975,1.5769324258629065,1.3318504098014368,1.2664514526943156,1.4654916118071768,1.2663252240717022,1.2500532935408217,1.1162084274476203,1.1723683351872467,1.1850959114268438,1.175075214070817,1.2322001993214582,1.1094060688160385,1.2902292655306284,1.0935039370078754,1.2000904875014113,1.1880674448767843,1.1966541481734383,1.206148713550602,1.1867310012062746,1.416593115622241,1.137453944684669
150,2019-5-6,1.0846836691559825,0.9746543778801857,1.0855609558525718,1.040098199672669,0.9673352435530106,1.0799606392909338,1.3346303501945513,1.0813179109709063,1.2073081352737927,0.9917211907876855,1.1999271093550863,1.1455000963576807,1.1052631578947365,1.222660100010361,1.0472972987887188,1.115384607256835,1.1048565117815243,1.324475300027912,1.3229706390328138,1.2206338168557542,1.1478873239436616,0.9649530890423087,1.0856395477712155,1.1177125055629722,1.1280628251889389,1.1355324489064196,1.0785169029443833,1.0881118881118863,1.097872340425531,0.9170072661217069,1.1362010870385755,0.9554655870445341,1.081632653061224,1.1422040252264443,1.5044968400583365,1.2482941951837772,1.1890985845542608,1.3965810150775102,1.2074263764404602,1.1912882825268234,1.0496144559545133,1.1059098998887669,1.1139397823458281,1.103332561906966,1.1463823452078026,1.048061211957012,1.1981608067299383,1.0777559055118124,1.117181314330956,1.1102464332036324,1.122567429156709,1.12473716766724,1.1202653799758764,1.3398058252427179,1.0816121726360437
151,2019-5-7,1.0855290968014664,0.9659695143566125,1.097509113001215,1.040098199672669,0.9722636103151883,1.0949146215429626,1.3599221789883253,1.095338240448649,1.238823159878546,1.0078782198135903,1.2027241396890145,1.1860666795143584,1.1268421052631574,1.2463054177350827,1.060810809861724,1.1312217151106072,1.1169977912353324,1.32791772955624,1.3195164075993078,1.2325590599675855,1.1607981220657273,0.976436032926182,1.1020403142949595,1.1406319537160652,1.1511518264165588,1.1643062029401234,1.0861504907306427,1.1020979020979003,1.1191489361702118,0.9212079927338777,1.1354093077677971,0.9635627530364369,1.0903790087463552,1.1632513798357729,1.4947739426349043,1.2555212167300382,1.1954308418177324,1.4099596517307278,1.217669654289372,1.2057841256306394,1.0601292935586881,1.114217204301077,1.1318862379081014,1.1228882203193706,1.1582582909245116,1.0605381287817206,1.1959369283865386,1.0797244094488203,1.1295102363985954,1.1232166018158243,1.1389552748378284,1.1389463336192125,1.1281061519903517,1.3415710503089138,1.118553650974952
152,2019-5-8,1.0791883894603365,0.937433534207729,1.0783718104495743,1.036006546644846,0.9704297994269361,1.0841194399176268,1.3570038910505822,1.0852903376562666,1.2161030258611656,1.001468820418145,1.1733552893193995,1.1663133551744083,1.1184210526315785,1.2266009854857087,1.0482625462352475,1.1233031611837212,1.11037527487331,1.2995176737370941,1.2780656303972353,1.224892828200973,1.1490610328638493,0.966786502035759,1.081539357657147,1.117823765020026,1.140157061118776,1.1441376837576207,1.0708833151581236,1.0895104895104877,1.1035460992907793,0.9190508628519521,1.137784645580132,0.9676113360323884,1.0823615160349849,1.1473375264539054,1.4416626154594059,1.2328501563160121,1.1759374223988102,1.3929709067742615,1.211267605633802,1.1841824770837768,1.0453306332268866,1.104871486837228,1.1169833358524788,1.1073825503355705,1.150058231552162,1.0459817303350487,1.1922516501294207,1.0757874015748046,1.11785997059156,1.0933852140077827,1.1239330829634686,1.1318417452830203,1.1151990349819076,1.302736098852603,1.0987942563433128
153,2019-5-9,1.0743976328025937,0.936370081531373,1.0499189955447545,1.027004909983635,0.9688252148997155,1.066156965161699,1.3336575875486367,1.067648089730107,1.1811328656685158,0.9894511937852452,1.1635656767779772,1.1295047215263065,1.1063157894736837,1.202955667760987,1.0328185335803846,1.1119909440326152,1.1004414987005764,1.28230551911806,1.2772020725388589,1.2112639789303083,1.1373239436619713,0.9596458488228009,1.0619495530296899,1.0907877169559406,1.1148691102017276,1.121907493725351,1.0643402399127584,1.0713286713286696,1.0794326241134742,0.9100817438692091,1.1314504189627845,0.964912280701754,1.0736151603498536,1.127316871243544,1.443971803597471,1.2093870975918888,1.1478768313881322,1.35740072202166,1.1959026888604347,1.1590279258153904,1.02694913934107,1.0903337041156855,1.0997715235792018,1.0900254570701227,1.1330219041560634,1.0272663505824975,1.1806239538395156,1.0708661417322851,1.1085850016966385,1.088197146562906,1.1076590417662455,1.1197290201543755,1.1100120627261778,1.3159752868490728,1.0695847107775138
154,2019-5-10,1.0937015640411452,0.9700460829493099,1.081308221952207,1.064648117839609,1.00573065902579,1.106683139981871,1.3774319066147844,1.10036219184484,1.236729138310124,1.0240352510526471,1.2167093041040031,1.1731547504336106,1.1568421052631574,1.2453202000207226,1.0723938193528715,1.1515837040614865,1.1346578370403255,1.3339419829751629,1.3376511226252146,1.2666311831442467,1.1866197183098584,0.9915857939458316,1.0974845461532234,1.1234979973297723,1.161047121082288,1.1591968447472225,1.0992366412213734,1.1020979020979003,1.12482269503546,0.9456176203451402,1.1852913112402814,1.0013495276653168,1.1144314868804657,1.1765984804875969,1.502309188138064,1.2666092437684835,1.1991556990315393,1.4154809938415793,1.2189500640204858,1.2072763447736794,1.0723576602539135,1.1297934000741578,1.1524564464933493,1.1452210136542469,1.1815153519932136,1.0491009572834817,1.2243389991371858,1.0787401574803166,1.154168080533874,1.149156939040208,1.1498805052919083,1.159794210977703,1.156574185765985,1.3812886142983225,1.1082443991188697
155,2019-5-13,1.087501761307596,0.9618929457639146,1.0802956662616439,1.05073649754501,0.9956446991404032,1.0975691750198486,1.3891050583657572,1.0961560930015173,1.2366244372317028,1.0132193881896132,1.2097167218965088,1.1838504528810956,1.1321052631578943,1.2374384241973917,1.062741311443582,1.1414027143888263,1.125827814137829,1.3261965113033793,1.3333333333333321,1.2598167585089146,1.1701877934272293,0.9730586918038595,1.083817241728015,1.1090342679127718,1.158848162967539,1.1654714951595568,1.0828789531079601,1.093706293706292,1.121985815602836,0.9358537693006352,1.1599544198686502,0.9865047233468283,1.0940233236151595,1.1586312283077949,1.4919786096256673,1.2521552091254755,1.1913955798361084,1.4074113399872579,1.2087067861715741,1.205713067576209,1.073136537113482,1.1173324434556926,1.1407020405078594,1.1331867623235363,1.1601669253604738,1.0439022396821092,1.2181121494823108,1.0757874015748046,1.1373147833955415,1.1245136186770432,1.1314441789006484,1.1483802851629519,1.135826296743066,1.368049426301853,1.1168354409725043
156,2019-5-14,1.0842609553332403,0.9553349875930534,1.0615633859862288,1.0425531914893633,0.9914040114613201,1.0917291577298422,1.37645914396887,1.1000116836078964,1.2225944927232744,1.0069435171183079,1.2069196915625806,1.177972634418964,1.1268421052631576,1.2246305451843529,1.0540540509808212,1.1334841604619403,1.1192052977758065,1.3184510466089892,1.3341968911917086,1.2487433144246358,1.1619718309859148,0.9628301911842808,1.0751612814497205,1.0997997329773024,1.146753927037702,1.158031552527789,1.0796074154852775,1.0909090909090893,1.1163120567375877,0.9224568574023609,1.1552037517928595,0.9824561403508768,1.088921282798833,1.1504176246508069,1.493193971803596,1.247700194338826,1.1836354606406776,1.3993416861329366,1.2010243277848904,1.2010942940382285,1.0632448009969622,1.1152556173526151,1.1304169362152356,1.1233510761397825,1.1495634011874458,1.0335048044793638,1.210042655306297,1.0738188976377967,1.1344870489763579,1.1219195849546049,1.123136451576192,1.1406933640651817,1.1326899879372758,1.366284201235657,1.1108217100432396
157,2019-5-15,1.0897562350288863,0.9739454094292816,1.083333333333333,1.0605564648117856,1.0066475644699162,1.1142043739351908,1.4221789883268465,1.114616193480545,1.2733745157575116,1.0204299619562012,1.2320929900586297,1.2035074195413384,1.1657894736842103,1.2600985242077534,1.0868725845612057,1.1595022579883725,1.1412803534023483,1.3528753558470579,1.3609671848013805,1.2819636385737445,1.1866197183098584,0.9825152327845641,1.101584736267292,1.1253894080996878,1.194031408550316,1.1890462531373265,1.1003271537622676,1.1146853146853128,1.1404255319148926,0.9339237057220703,1.1789570846229342,0.9932523616734139,1.112973760932944,1.191485634470497,1.5351239669421475,1.2937353105196459,1.2246088899925525,1.4359736674453172,1.216389244558258,1.2346336957294104,1.0926084586026947,1.1349854653318514,1.1652603536880288,1.158759546401296,1.178617056827819,1.0532599295583849,1.2338063578515948,1.0807086614173245,1.154168080533874,1.1621271076523998,1.1569363832935013,1.165501168524873,1.1686369119421012,1.3927625772285963,1.1426085665334085
158,2019-5-16,1.0884880935606602,0.9769585253456236,1.0875860672336974,1.0613747954173502,1.0140974212034408,1.1196904504024694,1.4270428015564185,1.1174202593760936,1.2867762537954135,1.0201629053079218,1.2362885291868477,1.2169011370206215,1.1542105263157894,1.2669950774440883,1.0926640893067794,1.1628959212125922,1.1434878566834228,1.3588996092659804,1.3713298791018986,1.276001012965965,1.1866197183098584,0.9856995839971681,1.1052293503761828,1.1280596350689802,1.2006282660439216,1.1924524919325936,1.0992366412213734,1.1146853146853128,1.153191489361701,0.9422116257947315,1.1726228655544657,0.994601889338731,1.111516034985422,1.1925123338694643,1.5392561983471063,1.3057143472750323,1.2333002234914352,1.4454236568273515,1.2176696542893721,1.2411710367370135,1.0923747955448242,1.1339470522803128,1.1624267004232163,1.1535524184216617,1.1752239312977086,1.0553394202113242,1.2291679896462453,1.0826771653543323,1.1552991743015475,1.1530479896238655,1.1546602936155679,1.173653977272729,1.1618817852834762,1.3857016769638126,1.153776919311413
159,2019-5-17,1.0822882908271108,0.9539170506912455,1.0641960307816924,1.0392798690671048,0.9889971346704894,1.0930564353661427,1.3929961089494145,1.097324453791329,1.2497120720343413,1.000400587185571,1.215310782564365,1.1923299286953182,1.1221052631578947,1.2394088693713832,1.0666023146072976,1.127828051886387,1.1147902846948587,1.327057123918506,1.3419689119170972,1.2393734846029179,1.1525821596244126,0.9483558948486461,1.0847283937383703,1.1049176680017794,1.1709424073226964,1.1717461455718907,1.0796074154852775,1.090909090909089,1.1304964539007083,0.9138283378746589,1.1393681965728095,0.9635627530364367,1.080174927113702,1.1606846271057296,1.518716577540106,1.274826261089988,1.2054879562950112,1.4171798683372263,1.195902688860435,1.2170112982306538,1.0665939714931068,1.1079867259918441,1.1371337439540505,1.126706780837769,1.145392680237488,1.0283060959089672,1.1925058078084543,1.0757874015748046,1.1169550955774212,1.1206225680933855,1.123022647092295,1.1365004931389382,1.1299155609167693,1.3618711385701674,1.1280037937505087
160,2019-5-20,1.080456530928562,0.9422190712513305,1.0387808829485619,1.0458265139116218,1.0013753581661915,1.0822612519450918,1.3657587548638113,1.088094403551815,1.2238509056643276,0.9881159016912394,1.1901374968136638,1.1703603777221054,1.0973684210526313,1.229556653246696,1.0598455624151952,1.123303161183721,1.1103752748733102,1.2969358498464993,1.3048359240069072,1.2265964343598061,1.1373239436619713,0.9385133740485044,1.07333897338403,1.0923453493546944,1.1489528767271304,1.1526532807457883,1.077426390403489,1.0839160839160822,1.1120567375886516,0.9202997275204355,1.1441188646486,0.9730094466936566,1.072157434402332,1.1427173749259278,1.4736266407389391,1.241958183354458,1.1746958033275416,1.3806540666808238,1.1997439180537768,1.193277908050877,1.0513279850455644,1.0924105302187628,1.1166684854897218,1.1055311270539228,1.1364150296861735,1.0106304524519094,1.182403057592751,1.0738188976377967,1.096934735889603,1.0946822308690016,1.0990099009900987,1.1266006646655247,1.1147165259348635,1.318623124448367,1.1065261891164222
161,2019-5-21,1.0844018599408207,0.9594115561857511,1.051032806804374,1.062193126022915,1.0124928366762203,1.0954455318791965,1.3832684824902703,1.0979086341862347,1.235996230761176,0.9975964746734195,1.215310782564365,1.1899209867026415,1.116315789473684,1.2433497548467305,1.072393819352871,1.139140269037493,1.1236203075973552,1.3167298283561282,1.3298791018998262,1.2453361021069698,1.1572769953051638,0.9602248185519563,1.0865507018040605,1.105919003115264,1.1654450204611444,1.167353890283257,1.0894220283533256,1.0965034965034948,1.1290780141843964,0.9318801089918252,1.1662886389371183,0.9824561403508766,1.0845481049562677,1.158631228307795,1.5075352455031588,1.2600752260245043,1.188229451204373,1.3958377574856655,1.2125480153649162,1.2089106800255804,1.0642573409144016,1.107986725991844,1.1340901904474001,1.1246239296459153,1.1492099491094134,1.0251868599295575,1.2015919273080227,1.0767716535433087,1.116841986200654,1.1167315175097279,1.1179014453169451,1.1466332654373945,1.12895054282268,1.3618711385701676,1.121130961899322
162,2019-5-22,1.0889108073834022,0.9627791563275447,1.0513365735115427,1.071194762684126,1.0129512893982833,1.0920830985525698,1.377431906614784,1.0976749620282724,1.2289812585069617,0.9941247161142653,1.2083182003568707,1.1870302563114292,1.1094736842105262,1.239408869371383,1.0714285719063423,1.132352932983494,1.1181015445055698,1.3107055749372054,1.3290155440414497,1.2530023338735825,1.1584507042253516,0.9507682775712518,1.0851839717660379,1.0997997329773024,1.1621465917143416,1.167084976694157,1.0839694656488545,1.1006993006992989,1.1276595744680844,0.936534968210717,1.1749981958179214,0.9851551956815109,1.0830903790087458,1.1529843773808504,1.49963539134662,1.2508682044782433,1.1816488701266477,1.386600127415587,1.2176696542893721,1.2079158672635537,1.0600514058727317,1.1121403781979988,1.1314664374244254,1.1230039342744735,1.1480789058524161,1.028306095908967,1.2014013103968926,1.0757874015748048,1.1126569392602625,1.1167315175097279,1.1242744964151583,1.142440394511151,1.133413751507843,1.3512797881729919,1.1202718609773996
163,2019-5-23,1.0818655770043688,0.9365473236440991,1.0280477926285942,1.049918166939445,0.9910601719197732,1.0684575778158572,1.3414396887159514,1.0815515831288682,1.1966286252748395,0.9715582854797632,1.1887389752740258,1.1663133551744085,1.0742105263157893,1.218719214535013,1.052123549398963,1.1097284986812816,1.099337748689739,1.2840267373709202,1.295336787564766,1.2248928282009732,1.1291079812206566,0.920565250486812,1.0646830151282254,1.0795505117935018,1.1346596826825446,1.1445858730727871,1.0654307524536528,1.0825174825174806,1.1021276595744673,0.904064486830154,1.1425353061070436,0.9662618083670709,1.0597667638483959,1.12321006941505,1.4596499756927555,1.2138421039290248,1.1465110504097369,1.3478445529836482,1.2010243277848907,1.1832587223761808,1.0368408754575904,1.0872184649610688,1.099666573458283,1.0906040268456376,1.1229839016115342,1.011670197778379,1.1733169327006028,1.0728346456692932,1.0813256418957111,1.0804150453955903,1.0909297826334352,1.1180984562607221,1.0990349819059129,1.3124448367166814,1.0936396263359704
164,2019-5-24,1.0815837677892073,0.9298121233605117,1.0342243823410284,1.0376432078559754,0.9722636103151887,1.0672187858341675,1.3443579766536944,1.078280172917395,1.2035388964506326,0.9671518220121745,1.1845434234004597,1.1659279244555802,1.0726315789473682,1.2216748774233648,1.0511583019524344,1.0995475090086217,1.0916114790574796,1.2805843008651987,1.2901554404145068,1.2163747974068078,1.1244131455399053,0.9117841741901224,1.0683276292371162,1.0840008900756557,1.1346596826825446,1.1439584080315537,1.0588876772082876,1.0825174825174806,1.1007092198581552,0.8940735694822883,1.1251161998943162,0.9527665317138995,1.0553935860058303,1.128856920341995,1.44141954302382,1.218990122517956,1.1519741743233203,1.3510299426629855,1.195902688860435,1.1800611099268097,1.0274164654568116,1.082026399703375,1.1006111245465537,1.0909511687109466,1.1178942069550455,1.011670197778379,1.1674713168679884,1.0728346456692932,1.0768012668250178,1.079118028534371,1.0962785933765786,1.1121585548885093,1.096863691194212,1.296557811120918,1.0936396263359704
165,2019-5-27,1.092010708750177,0.9535625664657935,1.0380720939651675,1.0630114566284794,1.0022922636103178,1.0847388359084718,1.3608949416342393,1.089379600420608,1.2148466129201123,0.9847776736693771,1.2027241396890145,1.1795143572942774,1.0989473684210525,1.2315270935480518,1.0666023146072976,1.127828051886387,1.1136865346840212,1.2995176737370937,1.3212435233160613,1.2368180713128047,1.1584507042253513,0.9451715524871661,1.0769835895154107,1.085113484646194,1.143455498290899,1.1523843671566882,1.0806979280261721,1.090909090909089,1.1177304964538999,0.9172343324250676,1.162329750132106,0.9811066126855595,1.0779883381924193,1.1422040252264443,1.478609625668448,1.2406711787072253,1.1676185746213088,1.3816096835846248,1.2125480153649162,1.200099481276202,1.0409689228133037,1.0986410085279952,1.1146744331922611,1.104026845637584,1.1325977608142483,1.0158291700532818,1.1971441760138037,1.0767716535433092,1.1110734079855198,1.111543450064851,1.1128940480254919,1.1382475235849072,1.127261761158024,1.3380406001765224,1.1065261891164224
166,2019-5-28,1.0951106101169517,0.9675646933711464,1.053159173754556,1.0654664484451735,1.0037822349570227,1.0871279324215257,1.3667315175097257,1.0941698796588366,1.2323316930164372,0.9858459069019514,1.2195063344379313,1.19984582771247,1.106315789473684,1.2472906403220783,1.076254822516587,1.131221715110607,1.1169977912353326,1.3098449692994716,1.342832469775474,1.2470397082658031,1.172535211267605,0.9406362719065324,1.0906508939406192,1.0987983978638176,1.1511518264165588,1.1719254212979575,1.0916030534351142,1.0965034965034945,1.1276595744680842,0.9158719346049041,1.1615379784102067,0.9784075573549252,1.0823615160349849,1.1545244264793013,1.5052260573650935,1.2610652302492615,1.1877328035758656,1.4093225737948605,1.2151088348271442,1.220066794571164,1.0531194018225725,1.1007178346310726,1.1312565371825876,1.1180282342050452,1.1367684817642059,1.0231073783075941,1.194729680759274,1.0797244094488208,1.112091392376426,1.1297016861219196,1.1242744964151585,1.1422074506861077,1.1328106151990374,1.3795233892321268,1.1245673819042172
167,2019-5-29,1.0951106101169517,0.9610067352002849,1.049007695423248,1.0646481178396088,1.0060744985673378,1.091198247393608,1.3706225680933832,1.0946372239747613,1.235053921055386,0.985979435226091,1.2181078256436413,1.1956060898053587,1.1010526315789473,1.2423645322597345,1.0714285719063428,1.134615378334827,1.1203090510460436,1.3132873988277995,1.3393782383419681,1.2495951215559165,1.1678403755868538,0.9434346344485752,1.0874618558369058,1.0937917222963944,1.1533507845313076,1.1659196844747235,1.0916030534351142,1.090909090909089,1.1234042553191481,0.914623069936421,1.1662886389371185,0.9757085020242909,1.080903790087463,1.1524710276813668,1.505712202236265,1.2647282382763,1.1912093369754186,1.4096411127627941,1.2125480153649162,1.2163007176863492,1.0519510865332196,1.0965641824249177,1.1269535897823457,1.1140939597315438,1.1374753816793883,1.0220676329811242,1.1987961982312325,1.0787401574803168,1.11277004863703,1.1245136186770428,1.117332422897462,1.1427897941680976,1.1243667068757561,1.3706972639011472,1.1194127518968744
168,2019-5-30,1.0929970410032415,0.9611839773130109,1.0438436614013766,1.0490998363338806,0.9962177650429824,1.086420052571785,1.3686770428015544,1.0927678467110622,1.2346351167417016,0.984243555946514,1.2251004078511354,1.20379649258046,1.0910526315789473,1.238423646784387,1.0656370671607691,1.1244343886621668,1.112582781413784,1.3055419271560162,1.3454231433506039,1.241928889789304,1.160798122065727,0.9403467870419545,1.0824505096675021,1.086003560302625,1.1456544479803275,1.1723736106131244,1.0872410032715374,1.0881118881118863,1.1276595744680844,0.9106494096276109,1.1520366422586252,0.9676113360323881,1.0736151603498536,1.1447707737238626,1.5227272727272714,1.259679222644699,1.1862428606903428,1.4055001061796557,1.2023047375160045,1.2160164854686273,1.0493029052106866,1.0892952910641465,1.1232803355501813,1.1099282573478364,1.1307598176420686,1.0147894247268117,1.1878038988352013,1.0777559055118127,1.1025902047279699,1.1219195849546044,1.1052691476044154,1.1351028730703274,1.116767189384803,1.382171226831421,1.1254264828261393
169,2019-5-31,1.0963787515851775,0.9626019142148189,1.0447549615228835,1.0450081833060572,0.999312320916908,1.0827921640770413,1.3589494163424105,1.0940530435798554,1.2325410951732794,0.9815729717585023,1.2292959469793534,1.2153594141453088,1.0957894736842104,1.238423646784387,1.0666023146072978,1.1221719433108337,1.1103752748733102,1.307263145408877,1.354058721934369,1.2512987277147498,1.1690140845070416,0.9364869711453355,1.0829060876951697,1.080885625278148,1.143455498290899,1.175959125134458,1.085059978189749,1.0895104895104877,1.1390070921985809,0.9058810172570387,1.1552037517928595,0.9703103913630223,1.0758017492711363,1.1463108228223136,1.5148274185707327,1.2539372116603307,1.1791656319841097,1.4023147165003182,1.1984635083226627,1.224756626163575,1.0528078510787449,1.0924105302187628,1.1209714328899636,1.1093496875723214,1.1287098049194222,1.0147894247268117,1.1905996279119917,1.0777559055118127,1.1109602986087526,1.125810635538262,1.1074314327984522,1.1366169596912536,1.1238841978287113,1.3918799646954987,1.137453944684669
170,2019-6-3,1.0979287022685649,0.960829493087559,1.046678817334953,1.040916530278234,0.987851002865332,1.08580065658094,1.3570038910505817,1.0852903376562661,1.2298188671343306,0.9723594598509059,1.2237018863114972,1.2077471574484502,1.0905263157894736,1.2354679838960354,1.0637065655789113,1.1119909440326148,1.1026490052410505,1.2977964554842327,1.3497409326424863,1.2453361021069702,1.1631455399061026,0.9245215524871659,1.0824505096675021,1.079439252336448,1.1390575904867217,1.1704015776263907,1.0839694656488548,1.086713286713285,1.1290780141843964,0.8952089009990913,1.1528284215294036,0.9581646423751681,1.0721574344023317,1.1411773215948522,1.4930724355858032,1.2494821968736807,1.1738266699776534,1.397536631981312,1.190781049935979,1.2157322532509054,1.044941194797103,1.0882568780126078,1.1196070813180168,1.1081925480212915,1.1161976463104315,1.0127099431048485,1.1860247950819658,1.0767716535433087,1.0956905327451625,1.1271076523994812,1.0998065323773756,1.1261347877358505,1.1108564535585064,1.386584289496911,1.1297220037529565
171,2019-6-4,1.0887699027758215,0.949131513647644,1.0337181044957466,1.0302782324058934,0.9682521489971371,1.0755363852918385,1.3326848249027219,1.0743077462320345,1.207831640665898,0.9620777124975831,1.2027241396890143,1.1865484679128941,1.0778947368421052,1.2246305451843524,1.0530888035342927,1.0995475090086217,1.0916114790574796,1.2814449134803254,1.3229706390328144,1.2248928282009734,1.1525821596244126,0.9118806691449816,1.0728833973788523,1.06475300400534,1.1192670095805843,1.1512190749372546,1.0730643402399127,1.076923076923075,1.1049645390070912,0.8847638510445046,1.1441188646486002,0.9446693657219967,1.067055393586005,1.1252634682129847,1.467306757413708,1.2277021461765958,1.1523466600447008,1.3804417073688677,1.1792573623559535,1.1928515597242941,1.0284290053742509,1.0768343344456817,1.1043893288996371,1.0929183059476975,1.1042510093299398,1.0012727625756332,1.1812593453408098,1.0738188976377967,1.0825698450401517,1.11284046692607,1.0847843405030158,1.1109938679245297,1.1004825090470467,1.3654015887025597,1.1073852981969476
172,2019-6-5,1.089756235028886,0.9462956398440284,1.037970838396111,1.028641571194764,0.9636676217765067,1.0727933461603416,1.3346303501945507,1.0754761070218464,1.2061564234111604,0.9599412460324348,1.192934527147592,1.1672769319714795,1.0763157894736841,1.2197044322493733,1.0511583019524349,1.1018099543599549,1.093818982338554,1.2823055191180592,1.3100172711571665,1.2223374230145876,1.1490610328638493,0.9182493627190653,1.0710610893131618,1.070649755229194,1.1159685808337816,1.1339189673718189,1.0774263904034898,1.0783216783216765,1.0794326241134742,0.8878292461398726,1.151244862987847,0.9419703103913624,1.0706997084548098,1.122183370016083,1.454788526981039,1.2222571271651888,1.150856717159178,1.3802293480569119,1.1779769526248396,1.1723157819938883,1.0244567333904515,1.0737190952910654,1.1014507255139057,1.088405461698681,1.1022716836301942,1.0002330262801398,1.1811322691975827,1.0728346456692928,1.0852844700825677,1.1089494163424125,1.0863776032775692,1.112391498713552,1.1018094089264194,1.3459841129744043,1.085907693562861
173,2019-6-6,1.0683387346766247,0.9298121233605118,1.0346294046172533,1.01554828150573,0.9442979942693432,1.0611133133760438,1.3171206225680916,1.0633251548078027,1.1988273479216829,0.9497930292164037,1.1719567805251092,1.1563885141645802,1.0578947368421052,1.2059113306493385,1.0376447841906289,1.0848416286332956,1.080573949614509,1.26939640664248,1.2815198618307417,1.208708573743923,1.1232394366197178,0.8979853425385024,1.0624051310573572,1.0732087227414326,1.1082722527081221,1.1237002509860177,1.058887677208288,1.0699300699300682,1.0624113475177295,0.8694368755676656,1.1116559749377224,0.9217273954116054,1.0510204081632646,1.1093496148311175,1.4251336898395708,1.2008730713983955,1.1345915073255548,1.3377574856657461,1.1690140845070418,1.1570383002913376,1.0074772178518583,1.058142899517984,1.08822701783555,1.0766026382781764,1.0896181424936378,0.9898355910773944,1.153810364538394,1.068897637795277,1.0625494853523336,1.0791180285343709,1.072152042790486,1.0893307139794182,1.077080820265382,1.3036187113857018,1.0781757526311484
174,2019-6-10,1.0860927152317887,0.9406238922367968,1.0596395301741588,1.0278232405891996,0.9528939828080252,1.0764212364508003,1.330739299610893,1.0780465007594324,1.224165008899591,0.9655494710567374,1.1943330359418822,1.1754673347465807,1.0747368421052632,1.2266009854857085,1.0540540509808212,1.0972850636572886,1.0905077257872424,1.283166124755793,1.295336787564766,1.2240410291734205,1.1361502347417836,0.91709141440963,1.0797170495914565,1.0882287494437024,1.120366488637959,1.14144854786662,1.0697928026172303,1.0811188811188794,1.078014184397162,0.8871480472297909,1.1409517551143662,0.9311740890688253,1.0626822157434395,1.1242367688140174,1.4368011667476892,1.2227521335023244,1.1580581077725378,1.3648332979401145,1.1741357234314975,1.1681944148369212,1.0218085520679188,1.0737190952910651,1.1054388301088267,1.0929183059476972,1.102342374893977,1.0012727625756332,1.1698222713546147,1.0718503937007888,1.0780454699694584,1.0972762645914398,1.0888813019232957,1.1014434498284749,1.1001206272617634,1.3133274492497795,1.0953578363384178
175,2019-6-11,1.1149781597858255,0.9698688408365843,1.0744228432563783,1.0597381342062209,0.9823495702005753,1.104824953805051,1.3784046692606984,1.100595864002802,1.274526227620144,0.9934570700672626,1.2334914988529198,1.2106378878396622,1.1084210526315792,1.2650246322700964,1.08301158139749,1.1323529329834938,1.1192052977758067,1.3201722578844564,1.3316062176165793,1.253854132901135,1.1748826291079806,0.9444960878031511,1.1106962725507639,1.1061415220293722,1.1676439785758936,1.1721943348870576,1.0992366412213743,1.1104895104895087,1.1120567375886514,0.9120118074477747,1.178165305352156,0.9554655870445338,1.089650145772594,1.1565778252772356,1.4950170150704896,1.2692822475707655,1.1991556990315397,1.408791675514971,1.2048655569782323,1.2057130675762093,1.0544434924838388,1.1059098998887664,1.1390228385731558,1.125665355241842,1.1296994656488542,1.023107378307594,1.1916162532355465,1.0777559055118124,1.117181314330956,1.1413748378728923,1.121770797769432,1.1395286771012019,1.124125452352234,1.3724624889673434,1.1305811046748786
