,Dates,006929.OF,004200.OF,050027.OF,002650.OF,100058.OF,100066.OF,006804.OF,004920.OF,000191.OF,002864.OF,270048.OF,006591.OF,006998.OF,040040.OF,040026.OF,000186.OF,000015.OF,004042.OF,004672.OF,006668.OF,006884.OF,004555.OF,004705.OF,003280.OF,003327.OF,006985.OF,110037.OF,000205.OF,000032.OF,007169.OF,005705.OF,217022.OF,161713.SZ,002920.OF,380005.OF
246,2020-7-15,1.0000959485240617,1.0000946027184046,1.0004639050989184,1.000277675921035,0.9997278163823178,1.000374429693503,1.0,1.0001916976907161,1.0003651244920184,1.0000943187062117,1.0008410394051275,1.000196902977831,1.0017653999322942,1.0,1.0,1.000579039489667,1.0008064560058398,1.0002687263843917,1.00009110787172,1.0001964832316912,1.0,1.0,1.000360880928941,0.9999094666615995,1.0012951118884683,1.001708023254206,1.0,1.0,1.0,1.000803693430964,1.0010531406559828,1.0,1.0,1.0000956864584658,1.0
247,2020-7-16,1.0004797061603186,1.0003783498331063,1.0010201230681233,1.000462661877733,0.9993647359949324,1.0003742824423383,1.0002866698518873,1.0003833304455003,1.0007299961997298,1.000188628314213,1.0008403393901693,1.0001968736834035,0.999804191210415,1.0003753428991784,1.0009523853439353,1.0007716035807932,1.0,1.0009850455150366,1.0003643982873283,1.000785778534459,1.0007605285673542,1.0009756071279816,1.000541126111318,1.0005432753705619,0.9993963978088041,1.0009027131659194,1.0009208079369787,1.0008952552880976,1.000918271139834,1.0003011430099524,1.0006694662249993,1.0013422797369798,1.000495733443612,1.000191354606887,1.0009551117559254
248,2020-7-17,1.0001917961980236,1.0002836655688427,1.0005558660256002,1.0003699634698398,1.000363237034707,1.0005612242661843,1.0,1.0003831750168588,1.000638277297221,1.0000942920248865,1.0,1.0001968254649267,1.0001958471381762,1.0002813979464,1.0,1.0006794865728126,1.0008057988232437,1.0008946100513467,1.0003642655495857,1.0007851615713503,1.000569962952408,1.0,1.0006309723609175,1.000361995636392,0.999568594021351,1.0004008418549466,1.0,1.0008944545229561,1.0,1.000301061947577,1.000286726060466,1.0006702455669838,1.0006936869623477,1.0000956502762137,1.0
249,2020-7-20,1.0006711340681118,1.0004726306631795,1.0009259265668593,1.0003698180952005,1.0011801007401544,1.0003739325473848,1.0003821169277798,1.0003830367894475,1.00063787015918,1.0003771499183354,1.0008396270805449,1.0003935829295694,1.000587426368755,1.0005667327282872,1.0007654020769492,1.0009700223064528,1.0008051573637673,1.0009831965776927,1.0004551661356396,1.0008826137733517,1.001329155985949,1.0,1.0008107386246587,1.0006332522358943,1.0004315921700915,1.0012020437353992,1.0009199676500289,1.000893648383599,1.0009174286915434,1.0003009617420136,1.0008599316165927,1.00066979129398,1.0013864172140532,1.0004782405269887,1.0009542003879175
250,2020-7-21,1.000574882874636,1.0006613804311781,1.0021276553356973,1.0010166366196176,1.0013600543300154,1.0020558850961678,1.0002864782276548,1.001052928646822,1.0019123974819384,1.0001885038649503,1.001677852123268,1.000196718772132,1.0010763209241864,1.0009440195403758,1.0019120480261081,1.001841268614661,1.0016090045667116,1.0018751718450205,1.0006369426751591,1.0014697257553915,1.001042950602067,1.0009746562464001,1.001710172815567,1.0008136736524416,1.0003451215363972,1.0026012915586604,1.0018382305468534,1.0017857145771152,1.000916594843875,1.0014040655593799,1.001909308141562,1.00200802892165,1.002175632826031,1.0001912082559008,1.0019065744564761
251,2020-7-22,1.0001915111594875,1.0004720951544652,1.0015692795135218,1.0002769837180254,1.0006338259741465,1.0008393170731984,1.0000954653937948,1.0005737268311594,1.001090707793336,1.0001884596531636,1.0016750416510771,1.0007867014070486,1.0,1.0005658775247848,1.0009541995377114,1.0012574956676006,1.0008032172267474,1.001247769127154,1.0002728016731837,1.000782703376897,1.0007577192650123,1.0,1.000539132563483,1.0005419993850782,1.0022425403865138,1.0001995809253266,1.0009174356292434,1.0008912657423295,1.0009157484173312,1.0,1.0002858427039145,1.0006680069378309,1.0017761984095093,1.0001911629865228,1.0
252,2020-7-23,1.0004786957710057,1.0003775012670413,1.000645161106802,1.00036921220508,1.0003619611398424,1.0004658930832304,1.0000954562810234,1.0003822595567446,1.0008171412946762,1.0000942207545478,1.0008361236412857,1.0000982627373003,0.9999022534518024,1.0002827787442565,1.0,1.0003864331841312,1.0,1.000801138869124,1.0002727272727272,1.0006843298275179,1.0004732159757712,0.9990262927834207,1.0002694124275355,1.0006320031189009,0.9987091234153107,0.9997006931638551,1.0009165879173183,1.0008904720950567,1.000914910589407,0.9997997004395173,0.999809486583093,1.0006675556755134,1.0012805335334114,1.000095567582162,1.0009514766963417
253,2020-7-24,1.0004784762724783,1.000566038220417,1.0021184510321082,1.0005536011042149,1.0005427422575677,1.0010244959690182,1.0002863415099743,1.0007642354994728,1.001270076169506,1.0000942031955111,1.0008354184240773,1.0001965061653668,1.0002932586441775,1.00047116467174,1.000953289908921,1.0016417219343536,1.0008025652806756,1.0014231058335386,1.0003635372171225,1.0009769359635612,1.001040582726327,1.0009746562464001,1.000628479745294,1.0009022814176,1.0003446754512462,1.0004989972901737,1.0009157485532592,1.0017793597199356,1.0009140813300728,1.0002003396884342,1.0006669240171477,1.0006671103422182,1.0012789008566652,1.0001911168997442,1.0009505722489984
254,2020-7-27,1.0004782379055144,1.0004714358627165,1.0008272083471066,1.0003688717299422,1.000271217928345,1.0009304061315076,1.0001908396946564,1.0004772813669254,1.0008154384510126,1.00028259164782,1.0008347277756273,1.0002946918882305,1.0000977274441014,1.0004709427801395,1.0009523757223815,1.0008677159532096,1.000801928986258,1.0009769964753223,1.0004542563823022,1.0008783928042173,1.0006615006615005,1.0,1.0008075378656147,1.00054088429617,1.0001722864485283,0.9999002541679772,1.0018298282330165,1.000888099611292,1.0009132395179636,1.0002002995604826,1.000095211360849,1.0006666656027,1.0003929999715804,1.0002866118599745,1.0
255,2020-7-28,1.0002868093949486,1.0003769676188823,0.9999081597299129,1.0,1.000361535842381,1.0000929548339748,1.0,1.0002862339085532,1.000090527418799,1.0,1.0,1.0000982048389706,0.9998045738738391,1.0,1.0,0.9998073451767571,1.0,1.0001774631089344,1.0,1.0,1.0000944376239493,0.9990262927834207,0.9995517298475586,1.000090092865668,1.0000861202838847,0.9992019152262847,1.0,1.0,1.0,0.9995994811027938,0.9994287862209459,1.0006662214557716,1.0003928505672357,1.0000955128154212,1.0009496624877832
256,2020-7-29,0.99980884538419,1.000094202201472,0.9995407816693341,0.9998156364066499,1.0000903527933542,0.9997211614174701,1.0000954016409083,1.0,0.9996379094620608,1.0000941763901483,0.9991659684137035,1.0000981951957275,0.9998045260105126,0.9998117115610251,1.0,0.9995182531606357,0.9991987135885416,0.9992902819415852,1.0,0.9996099458189116,0.9996222851746932,1.0,0.9992824460980965,1.0000900934250165,0.9993971775215473,0.9993011132376469,1.0,1.0,0.9990875937275009,0.9996994904673485,0.9994284688534278,0.9993342220997503,0.9994109580465911,1.0,0.9990512385154086
257,2020-7-30,1.0000955908157214,1.0,0.9996324552923592,0.9998155938818141,1.0000903386390436,0.9995351464685069,0.9999046074596967,0.9999046131639344,0.9997283371401522,1.0,0.9991652789172941,1.0000981855543776,1.0,0.9998116761018122,0.9990485304341336,0.999614423567751,1.0,0.9996448847255425,0.9999091899745732,0.9997073452129605,0.9995276780653695,1.0,0.9997307240667896,0.9999099146910776,1.000258510641342,0.9999000947181149,0.999086760346615,0.9991126884097863,1.0,0.9998998000447413,0.9998093776364751,1.0,0.9997053054358339,1.0000955036935948,1.0
258,2020-7-31,1.0,1.0000942017084422,0.9993565586926567,0.9998155684001325,1.000180666948302,1.0001860307138148,1.0000954016409083,1.000095395935582,0.9999094233813426,1.0000941588435563,0.9991645748774098,1.0,0.9998044974593417,0.9998116406292414,1.0,0.9994214088641493,1.0,0.9995559524353749,1.0000908182726365,0.9997072595410638,0.9997164729231642,1.0,0.9994613116737021,0.9999099152503254,0.9995692629831376,0.9991007240471477,1.0,1.0,1.0,0.999699370011112,0.9995233532316541,1.0,0.9995086942846408,1.0,1.0
259,2020-8-3,1.0003823362464923,1.000470939038382,1.0,0.9999077629235312,1.0008128633961284,0.9998140038871748,1.0000953925403033,0.9999046131639344,0.9999094083512177,1.0000941499785034,1.0,1.000196342386218,1.000097775218823,1.0000941974283477,1.0,0.9999035111838908,1.0,0.9997334463498979,1.0000908100254269,0.999804792060444,0.9997163925127623,1.0,0.9999101687882186,1.000270287273127,1.000086179661911,1.000100005196216,1.0,0.9991119003887078,1.0,1.000300720394457,1.000095374813766,1.0,0.9999016895591653,1.0001909804395732,1.0
260,2020-8-4,1.000095554675504,1.0000941484971138,1.000551878022958,1.00036897380716,1.0000902467934094,1.0001860307138148,1.0000953834414346,1.0001907833643033,1.0003623857737378,1.00009414979172,1.0008361236412857,1.0000981566426115,1.0002932873119674,1.0000941885560277,1.0,1.0000964981270992,1.0,1.000177746999252,1.0000908017797148,1.0001952460531356,1.0,1.0,1.000628866371424,1.0001801543901438,1.0,1.0006000001331983,1.0,1.0,1.0,1.000100209996296,1.0001907314365566,1.0,1.0000983201067277,1.0,1.0
261,2020-8-5,1.0001910720394076,1.00018827089335,1.0,1.000092211561281,1.000451181279519,1.0002789871068096,1.0000953743443013,1.0002861247120498,1.0001811272489307,1.0000941322525876,0.9991645748774098,1.0001962940176614,0.9998045260105126,1.0000941796853793,1.0,1.0,1.0,1.0000888619257016,1.0000907935355003,1.0000976087270024,1.0000945626477542,1.0,1.0000897828207562,1.0003602265363378,1.0001723606842605,1.0001998801163032,1.0,1.0008888890332972,1.0,1.0001001999552588,1.0000953475325065,1.0,1.0001966208816695,1.000095476339397,1.0
262,2020-8-6,1.000095517768929,1.000188227081002,0.9998161400244687,1.0000921945304593,0.9999098020459677,1.0001859442367806,1.0000953652489033,1.0001906924111428,1.0002716382606034,1.0000941233925407,1.0,1.0000981183079503,0.9997067510222029,1.0000941708164015,1.0009523757223815,1.0001929776322185,1.0,1.0002665452103199,1.0000907852927825,1.0001951984009372,1.0002836611195158,1.0,0.9996409095553678,1.000180048409954,1.0,0.9998001598277737,1.0009140744223937,1.0,1.0,1.0,0.9999046615577787,1.0006662214557716,1.0001965772416206,1.0001909344490716,1.0
263,2020-8-7,1.0001910268155594,1.0002823042303837,1.0001838937862384,1.000092194559259,1.000090206090437,1.000278864501924,1.0000953561552397,1.000190664555664,1.000271571313612,1.0,1.0,1.0000981181197572,1.0000977751095899,1.0001883238981877,1.0,1.000096463401534,1.000801928986258,1.0001776522677794,1.0000907770515615,1.0001951603059576,1.0,1.0,1.0002694124275355,1.0003600406642523,1.000086157385471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001965435935007,1.0,1.0
264,2020-8-10,1.000381971141141,1.0003762938301612,1.0012870009137327,1.0004609132469058,1.000721565687179,1.0001858578387957,1.000190694126621,1.0002859253153047,1.0005429815283868,1.0002823522766344,1.0016722405784577,1.000490533030542,1.0006843975269493,1.000470721097437,1.0,1.0006752194646789,1.0,1.0006216682776823,1.0003630752473451,1.0003902444516883,1.0002835806787032,1.0009746562464001,1.000628479745294,1.000449882353724,1.000172308030449,1.000799520465212,1.0,1.000888099611292,1.0009132395179636,1.0005009495811688,1.0004767376625323,1.0006657832129997,1.000491252457434,1.0002863382968088,1.0009496624877832
265,2020-8-11,1.0001909078885522,1.0001880761431883,1.0004590496839723,1.0000921435900045,0.9998197401429563,1.0003716395482902,1.0000953288846521,1.00019057371977,1.0003617957828064,1.0,1.0,1.00019612078335,1.0001954070332852,1.0004704996233382,1.0,1.0002891874187436,1.0,1.0004437716858454,1.000181471735777,1.0002925691652729,1.0000945000945,1.0,1.0000897264295128,1.0002698097624663,1.0005168431395415,0.9999001349628603,1.0,1.0,1.0,0.9998998602487327,1.000095302098407,1.0,1.0004910162304215,1.0000954216771532,1.0
266,2020-8-12,1.0000954452408195,1.0001880407772044,1.0000917665520095,1.0,1.0,1.000278631402669,1.000095319797922,1.0001905289128328,1.0000904196396387,1.0000940966399114,1.0,1.0001960728968684,1.0,1.0000940556715097,1.0,1.0001927358757052,1.0,1.0001774316213672,1.0000907194048807,1.0001949890623947,1.000094491165076,1.0,1.0,1.0002697369847944,0.999655621298756,0.9997003942455452,1.0009132396533849,1.0,1.0,0.9998998502197586,1.0,1.0,1.000294463158675,1.0000954125727255,1.0
267,2020-8-13,1.000286279850481,1.0004700093798657,1.000642319508624,1.0001842616783434,1.0004507338805244,1.000278553788836,1.000095310712924,1.000190492618481,1.0003616254236194,1.0000940791156807,1.0,1.0000980219443185,1.0,1.0002821404776168,1.0,1.0002890413141485,1.0008012791172225,1.0005322004349155,1.0001814223512338,1.0002924265736084,1.000283446712018,1.0,1.0000897183794029,1.0004494375253405,1.0002583770549056,1.000199800244111,1.0,1.000887311590214,1.000912406272499,1.000200319622449,1.0000952930167823,1.0006653349314214,1.0003925036273833,1.0001907982409295,1.0
268,2020-8-14,1.0002862074301289,1.0001879171017176,1.000733612719969,1.0004605735909693,1.0005406393635343,1.000464119981067,1.000095301629658,1.0004761450910258,1.0004518802885682,1.0000940702656331,1.0008347277756273,1.000098012336959,1.0001953688568366,1.0001880405978805,1.0009514758502585,1.0003852861078886,1.0,1.0005319173482714,1.0001813894431344,1.0002923410853066,1.0003778218569943,1.0,1.000179420661475,1.0001796925184059,1.0005166125273617,1.000299635677683,1.0009124131719516,1.0,1.0,1.0002002795025344,1.0002858427039145,1.0006648925551787,1.0004904382803144,1.000095385270693,1.0
269,2020-8-17,1.0003814975486236,1.0004697086674676,1.0010996029631554,1.000552437279453,1.0005403412580158,1.0006494693615127,1.0001905850962454,1.0003807313925257,1.0008130076044035,1.0002822015902622,1.0016680564852536,1.0002939987674808,1.0001953306953018,1.001034028848939,1.0009505714045233,1.0008665462994817,1.0008006448714426,1.001063260708649,1.0004533913674283,1.0007793483919298,1.0005665187423285,1.0009737157517316,1.0003587769509517,1.000628815147023,1.0006024074537847,1.0003994009891097,1.0,1.0017730499326722,1.0009115815638374,1.0003003686733658,1.0003810268338138,1.0006644507668105,1.0012745074929095,1.0001907523464215,1.0009487685096443
270,2020-8-18,1.0002860164243088,1.0002816862041413,1.0001830689996984,1.0001840412496188,1.0004500441905038,1.0003708884950342,1.0000952743902438,1.000285444110979,1.0003610446934634,1.0,1.0,1.0000979739272682,0.9995117734563175,1.000187811043225,1.0,1.0002886032017202,1.0,1.0002655307446044,1.000181274358742,1.0002920280553784,1.000471831650467,0.99902723144833,0.9998206758618917,1.0003591033104149,0.9997419865885454,0.9998003792341763,1.0009115746749329,1.0,1.0,0.9998999103644474,0.9999047795730843,1.0,1.0005874847084242,1.0000953492884592,1.0
271,2020-8-19,0.9999046916203246,1.0000938745271784,0.9998169645084259,1.0,0.9999100352316066,1.0000926877469396,1.0,1.0000951237128248,1.000090225197729,1.0,1.0,1.0000979643293182,0.9997069132562648,1.0,0.9990503313233644,1.0001923466226288,1.0,0.9999115160495614,1.0,1.0000973142666298,1.0000943218260705,1.0,0.9997309655484662,1.0002692199988086,1.000602200153239,0.9994010181333105,1.0,1.0,1.0,0.9997997911176012,0.9995238525264558,1.0,1.0001957165682038,1.0,1.0
272,2020-8-20,0.9999046730315873,1.0000938573652791,0.9997253996393878,0.999907992052372,0.9996400906473907,0.9998146416865653,0.9999047346861007,0.999809779151449,0.9999097829421228,1.0,0.9991673573087446,1.0,0.9995113821065851,0.9999061121115699,1.0,0.9998076903674794,1.0,0.9999114998132862,1.0,0.9999026952025152,1.0,1.0,1.0005382137010954,1.0,1.0,0.9990010985650047,1.0,1.0,1.0,0.9993992818039379,0.9991425353695511,1.0006640095651458,0.9995108092881304,1.0,1.0
273,2020-8-21,1.0,1.0,1.0002746757866823,0.9999079920974999,0.9998199835176605,0.9996292146449824,1.0,0.9999048672386005,0.9998195428063803,0.9999059564527328,1.000833336562854,1.0,1.0001955407693754,0.9999061032958065,1.0,0.9997114800660565,1.0,0.9999115003872269,0.9999093792478477,0.9997080572001098,0.999622748278789,1.0,0.9998206919390235,0.9998205654275482,1.0002579327649705,1.0000999948492182,1.0,0.9991150441046545,0.9990892486602932,0.9996994603623401,1.0000953566245252,1.0,0.9997063439050207,0.9999046598021607,0.9990521307988051
274,2020-8-24,1.000381315710769,1.0002815623697345,0.9999084686390862,1.0000920163687332,1.000180048894108,1.0,1.0001905487804879,1.0001902751408063,1.0004512210110457,1.0001880961169511,0.9991673573087446,1.0000979547332483,0.9997067510222029,1.0000939055216125,1.0,0.9998076046445395,1.0,1.0,1.0001812579300344,1.0001946853702521,1.000471742617228,1.0,1.0,1.0004486712580343,0.9999140418871918,0.9995001046941077,1.0,1.0008857397359465,1.0009115815638374,0.999799580007408,0.9997139574024807,1.0,1.0001958315486952,1.000190707271911,1.0009487685096443
275,2020-8-25,0.9997141293527101,0.9998123473726007,0.9989014980101691,0.9994479270508918,0.9998199835176605,0.9991654305445942,1.0,0.9998097610569354,0.999278366558987,0.9999059739612693,0.9991666701189128,1.0,0.999511095444403,0.9996244131832264,0.9990494285954769,0.9992302501448024,0.999199995647939,0.9992919068041737,0.9999093874592244,0.9996107050495271,0.999245567710298,0.9990262927834207,1.0,0.9997309162471075,0.999914042584064,0.9987996396312059,0.9990892555366553,0.9991150441046545,0.9990892486602932,0.9993986194935475,0.9992370014898726,0.9993364310509835,0.9992168371108824,0.9998093290904181,0.9990521307988051
276,2020-8-26,0.9998093555673587,0.9999061519018754,0.9993585045814201,0.9993555463402208,0.9992797984531832,0.9992575416334676,1.0,0.9997145830466913,0.999368118150201,1.000094034880458,0.9991659684137035,1.0,0.9999021770643314,0.9998121360323835,0.9990485304341336,0.9996148251939879,1.0,0.999468562203303,0.9999093792478477,0.9994158301599217,0.9993393733484333,1.0,0.9998206597818766,0.9998205654275482,0.9995701436257589,1.0,0.9990884185669553,0.9982285205281068,0.9990884254538348,1.0001002903970986,0.9996182185617043,1.0,0.9991182499538644,1.0,0.9990512385154086
277,2020-8-27,0.9998093287211252,0.999906151443099,0.9993580928008927,1.0,0.9999099076831277,0.9998142457315541,1.0,0.999809670535938,0.9997290242114693,1.0,0.9991652789172941,0.9999020548609416,0.9996086409515975,0.9997181510993226,0.9990476179872411,0.9992293671307044,1.0,0.9995568884650436,0.9998187420699656,0.9997077443530263,0.9995278118802532,1.0,1.0,0.9997307955169616,1.0,0.9992989434368843,1.0,1.0,1.0,0.9997994393201131,0.999713547717316,1.0,0.999607765790491,1.0,1.0
278,2020-8-28,0.9999046366715183,0.9999061342844212,0.999265922359694,0.9997236286824548,1.0,0.9994426407160413,1.0,0.9997144472114873,0.9993675472436905,1.0,1.0,1.0,0.9997063778956456,0.9997180716381238,1.0,0.9994215694081588,0.9991993624169533,0.9993793789484248,1.0,0.9992204237725156,0.9995275888133032,1.0,0.9999103138065968,0.9995512079251271,0.9998279883622044,0.9998997843292989,0.9990875935923266,0.9991126884097863,0.9990875937275009,0.9997993990874576,0.9997134656388941,0.9993359904348543,0.9991171304690765,1.0,1.0
279,2020-8-31,1.000286098253108,1.0000938745271784,1.0001836573755616,1.000184304162456,1.0000901004342293,1.0009294548832766,1.0001905124785673,1.000190420071245,1.000180816117651,1.0001880607434555,1.0,1.000391809510645,1.000979043947925,1.000470013113154,1.0,1.0,1.0008012791172225,0.9999112884028435,1.0000906453952139,0.9999024769449091,0.999905473107099,1.0,1.0001793884754757,1.0000898021748454,1.000602156445917,1.0007016090271097,1.0,0.9991119003887078,1.0,1.0005016029033558,1.0006687718020146,1.0006644507668105,1.0000981799759288,1.0000953492884592,1.0
280,2020-9-1,1.0000953356394373,1.0,0.9998163763482762,1.0001842616783434,1.0002702709759295,0.999721420344691,1.0000952380952381,1.000095196153695,1.000180776618642,1.0000940083594487,1.0,1.0,0.999706578928508,1.0,1.0,1.0,1.0,1.0001774473630063,1.0,1.000097532566765,1.0001890716581585,1.0,1.0000896781505113,1.0001795795757573,0.9996561165180071,0.9997996794426376,1.0,1.0,1.0,1.0001002702848052,0.9997135750663412,1.0,1.000294525958706,1.0000953488920026,1.0
281,2020-9-2,0.9998093468971607,1.0,0.999173551257044,0.9997236541412627,1.0000900679741132,0.9992569209644101,1.0,0.9996192686074743,0.9995481265206522,1.0000939995227078,1.0,1.000097916368684,0.9996086409515975,0.9998120830781557,0.999046710091079,0.9995177023244664,0.9991993624169533,0.999645168237948,1.0,0.9996099077796362,0.9996219281663516,1.0,0.9995516494546914,0.9999102306561221,0.9992260101554424,0.9993989179188155,1.0,1.0,1.0,0.9997994795366337,0.9995224883393233,0.9993359904348543,0.9996074193289253,1.0,1.0
282,2020-9-3,0.9999046552708118,0.9999061342844212,0.9995404862436013,0.9999078564099956,0.9999099401373963,1.0,1.0000952290258072,1.0,0.9996383350660415,1.0,0.9991645748774098,1.0,0.9998042487042038,0.9997180716381238,1.0,0.9997104844809495,1.0,0.9994675634315164,0.9999065621317866,0.9996097555483116,0.9998108925869892,1.0,0.9993720276848383,0.9998204279022394,0.9995696707737324,0.9995990376012305,0.999086760346615,0.999111110966703,1.0,0.9997994393201131,0.9998089040852015,1.0,0.9995090801903949,1.0,0.9990503304804925
283,2020-9-4,1.0000953538206723,1.0,0.9995402749936365,1.0000000085239182,1.0000900679741132,0.9999070451660254,1.0,0.9999047766532326,0.99990955446168,1.0,1.0,1.0,0.9999021100293533,0.9999059973773692,1.0,0.9996138584464818,1.0,0.9997336441127921,0.9999065534003353,0.9998048015990628,1.0003782863627768,1.0,1.0001795334034818,0.9999102064724513,0.9993972732354448,0.9998997240310478,1.0,1.0,1.0,0.9998996995437288,0.9998088675605732,1.0,0.9996070722527992,1.0,1.0
284,2020-9-7,0.9999046552708118,1.0000938745271784,0.9994480712119744,1.0001860089445396,1.0,1.0001859269507583,1.0000952199581032,1.0000952324151167,0.9997286320262544,1.000187990037992,0.999163883062828,1.0001958041462786,0.9994125639497226,0.9999059885400453,1.0,0.9996137160887906,1.0,0.9995559524353749,1.0,0.9997071547491896,1.0000945358290791,1.0,1.0005385035310737,1.0,0.9995692258716687,0.9991976730776834,1.0,1.0,1.0,0.9996990588540302,0.9996176620439603,1.0,0.9995086460031455,1.0001906796029167,1.0
285,2020-9-8,1.0,1.0000938573652791,1.0002761167908185,0.9999070128241766,1.000180113752672,1.0,0.999904789107874,0.9999047766532326,0.9999095149104096,1.0,1.0,1.0,1.0003918574518862,1.0,1.0,1.0,1.0,0.999644600759719,0.9999065356018403,0.9997070594475627,1.0000945268929011,1.0,0.9994617862989048,1.0,1.0002585774863737,1.000301109343943,1.0,1.0,0.999086753451547,1.0001003407141114,1.0000956210485663,0.9993355492331895,0.9999016848826211,0.9999046783744313,1.0
286,2020-9-9,1.0003814247904987,1.0001877054633177,1.0007361039831537,1.000278987469727,0.9998199186824499,1.0004647239123934,1.0000952199581032,1.0001904563379547,1.0001809797379189,1.0,1.000836816613716,1.0002936628456194,1.0001958471381762,1.0001880405978805,1.0,1.0001932131881477,1.0,1.000355525593807,1.00009347313457,1.0001953509278336,1.000094517958412,1.0009746562464001,0.9997307482344632,1.0000898015911504,1.0010340344595527,1.0007023931185541,1.0,1.0,1.0009140813300728,1.0003010015360971,1.0006692833423885,1.0006648925551787,1.0001966545582226,1.0000953307126472,1.0
287,2020-9-10,1.0002859523926855,1.0001876702365893,1.0003677812663216,1.0002789181781757,0.9996397665221205,1.0000929030199217,1.000190421784252,1.000190420071245,1.0002714170769638,1.000093973021636,1.0,1.0001957083422517,1.0006853356043086,1.0002820078678925,1.0,1.0002897740058156,1.0,1.0001776911803582,1.0001869106654953,1.0002929691599531,1.0002835270768358,1.0,1.0004488738026251,1.0002693978772392,1.0010329744342066,1.0011029734418049,1.0009140744223937,1.0008896798599678,1.0,1.0005015022813557,1.000573287744395,1.0,1.0004915472153153,1.0000953216255686,1.0009505722489984
288,2020-9-11,0.9999047097842367,1.0001876350230798,1.0000919099372885,1.0,1.0000900923168725,1.0001857887795047,1.0,1.000095196153695,1.0000904523530831,1.0000939728518312,1.0,1.0000978397296387,0.9998043156383529,1.0000939761206256,1.0,0.9996137533896605,1.0,1.0,1.0000934378682136,1.0,1.0000944822373394,1.0,1.0003589379242692,1.0001795473327237,0.9978501960195808,0.9996995239977134,1.0,1.0,1.0,1.0,0.9997135203630674,1.0,1.0001965192942994,1.0000953038493734,1.0
289,2020-9-14,1.0003812066897881,1.0002814039065826,1.000183809284514,1.0004647283286152,1.0005404872834192,1.000278631402669,1.0001903855306997,1.0003807313925257,1.0002713188882915,1.0002818747463313,1.0,1.0002953349054915,1.0,1.000187934579888,1.0,1.0000965938582236,1.0,1.0,1.000186867339659,1.0001952460531356,1.0002834199338686,1.0009737157517316,1.0003588091340636,1.0002692769736068,0.9999138277643831,1.0,1.0,1.0008888890332972,1.0,1.0,1.0000955205770112,1.0,1.0001964856674816,1.0001906069148718,1.0
290,2020-9-15,1.0002857984446556,1.0,1.000643204813896,1.0000929007884205,1.0,1.0000928512629452,1.000190349290949,1.0000951508653284,1.0001808324669792,1.0000939288861028,1.0008361236412857,1.0002952477085376,1.0007846227906314,1.0001878992671183,1.0009541995377114,1.0006761325403828,1.0,1.0003553361001902,1.0000934116828015,1.0001952174540045,1.0000944465432564,1.0,1.0000896701090616,1.000179466774996,1.0016375027556412,1.0012022846018447,1.0,1.0,1.0009132395179636,1.0006015010834612,1.0008595939548213,1.0006644507668105,1.0003928891524487,1.0000952852954,1.0
291,2020-9-16,1.0001904715274694,1.0001875470463113,1.0001836573755616,1.0002786764759968,0.999819934895093,1.000371363518929,1.000095156532496,1.0003805502816123,1.0003615995450208,1.0001878487848186,1.0008354184240773,1.000196767438832,1.0001960043273919,1.0002817959514245,1.0,1.0,1.0,1.0001776049406481,1.0001868149760793,1.0001951793515884,1.000472188119747,1.0,1.0002689862071625,1.0001794432119904,0.999139563704423,1.0004002802831276,1.0009132396533849,1.0,1.0,1.0005009495811688,1.0001908588462936,1.0,1.0,1.0001905437464178,1.0009496624877832
292,2020-9-17,1.0000952176274878,1.0001875118790122,1.0001836173548322,1.0000928662790183,1.0004502468214698,1.000278424530453,1.0000951474785917,1.0001902112400647,1.000090363805211,1.0000939024248392,1.0,1.0001967381319836,0.9999020122077361,1.000187811043225,1.0,0.9999034807310673,1.0,0.9998224265972656,1.0000933855120615,0.9999024293679785,1.000188786105343,1.0,1.0002689138730396,1.000089696870962,0.9995694113581154,0.9998999651417959,1.0,1.000888099611292,1.0,0.9997997204974655,1.0,1.0,1.000196364934348,1.000190516132297,1.0
293,2020-9-18,1.0002856351791887,1.0000937341927791,1.0,1.0002785814774824,1.0008100831244926,1.000278347031811,1.0000951384264105,1.0001901665872701,1.000090362448321,1.0000939022617905,1.0,1.000098345016297,0.9999020122734389,1.0000938878884302,1.000953289908921,1.0,1.0008012791172225,0.9998223950593519,1.0000933767920221,1.0000975801529788,1.0000943752359381,1.0,1.0002688415778098,1.0001793949267375,1.0005169321957648,1.0005001953631654,1.0,1.0,1.0,1.0003004794336732,1.0002862336392178,1.0,1.0,1.000095239921407,1.0
294,2020-9-21,1.0005711072300612,1.0003749183071338,1.0008261452928064,1.0003713356859116,1.0001798707720624,1.000185506006781,1.0001902587519025,1.0003802608616301,1.0004517509963102,1.0001877695840151,1.0008347277756273,1.0001966800911977,1.0001960043273919,1.0003755162972883,1.0,1.0005792055276987,1.0,1.0002664589530414,1.0000933771305587,1.0,1.0003774653203736,1.0,0.9998208204523724,1.0004529837770668,1.0013777682396663,1.0004999549439286,1.0009124131719516,1.0,1.000912406272499,1.0004005284734998,1.0005723034659322,1.0006640095651458,1.0003926577469733,1.0002856838714844,1.0
