,Dates,006929.OF,004200.OF,050027.OF,002650.OF,100058.OF,100066.OF,006804.OF,004920.OF,000191.OF,002864.OF,270048.OF,006591.OF,006998.OF,040040.OF,040026.OF,000186.OF,000015.OF,004042.OF,004672.OF,006668.OF,006884.OF,004555.OF,004705.OF,003280.OF,003327.OF,006985.OF,110037.OF,000205.OF,000032.OF,007169.OF,005705.OF,217022.OF,161713.SZ,002920.OF,380005.OF
174,2020-3-27,1.0319073774533967,1.0509046758948368,1.0451888530318523,1.0314667432375215,1.0416273321259841,1.0432990804148978,1.0261965727791993,1.0435626233511892,1.0442176869053383,1.0244006266387358,1.034053166236276,1.0269902125131063,1.0300507973332746,1.0364136151838146,1.03951166174188,1.0495204546043304,1.039861895389375,1.0439415469077544,1.0260504201680674,1.034891545648009,1.0367278797996677,1.0455388761368754,1.0451337242614138,1.0446835857664234,1.0665869527133758,1.0366068907563015,1.045292041313643,1.0411483792863416,1.0408193704751598,1.0354907044863297,1.039418347013619,1.0499296811133414,1.0449798427691916,1.0266414746537165,1.035252541398771
175,2020-3-30,1.0322041325574502,1.0510043772820423,1.0450010712052036,1.0316559477005387,1.0414385476149053,1.0432035522535459,1.0263935394918249,1.0436615518913321,1.0444066449298979,1.0245916989604167,1.034053166236276,1.0270906172419458,1.030150450949923,1.0366056184429298,1.03951166174188,1.049718530892861,1.039861895389375,1.0440336750361041,1.0261437908496733,1.035092730134173,1.0368260826868325,1.0455388761368754,1.0451337242614138,1.0449650456204378,1.0665869527133758,1.0371139891250607,1.045292041313643,1.0411483792863416,1.0408193704751598,1.035998897548761,1.0401080024522888,1.0506329148730422,1.0449798427691916,1.0268304192433275,1.035252541398771
176,2020-3-31,1.0326987178222693,1.0514031650919817,1.0456583010491638,1.0316559477005387,1.0416273321259841,1.0435856796352685,1.0265905062044505,1.0439583286056984,1.0446900962040806,1.0246872306621595,1.0349070553986368,1.0272914364486032,1.0303497680734162,1.0369896175096422,1.0404831672516155,1.050312766848051,1.040695115010946,1.0450470319433174,1.0262371615312793,1.0357968758357468,1.0370224884611623,1.0465549461676689,1.04606854968666,1.0453403284671532,1.0678745498084135,1.0379253386060294,1.0462278455307483,1.0420498085848984,1.0417380141324526,1.036710363866372,1.0413888086116614,1.0506329148730422,1.0449798427691916,1.027019363832939,1.035252541398771
177,2020-4-1,1.0328965578459404,1.0513034637047765,1.0464094283557588,1.0319397676428215,1.0420049074081978,1.0441588633396952,1.0268859562733887,1.0442551053200648,1.0450680264905432,1.0250693574691319,1.0357609376110684,1.0277934893397358,1.0305490753067132,1.0375656123839518,1.0414546727613507,1.0513031624699007,1.041528342217515,1.0464288751116126,1.026517273576097,1.036501021537321,1.0375135028969866,1.0475710251049508,1.047003375111906,1.0452465054744524,1.0694380525331189,1.0388381117152732,1.0471636497478538,1.042951230873351,1.0426566504990384,1.037930023246414,1.043162223108262,1.051336148632743,1.0449798427691916,1.0273972530121616,1.03622097217994
178,2020-4-2,1.0334900581911421,1.0518019529019214,1.0465033192690834,1.032128972105839,1.0426656563270016,1.0440633351783433,1.0271814063423272,1.0445518731283687,1.045445949658334,1.0254514931942988,1.0357609376110684,1.0281951277530506,1.0306487388135577,1.0378536135468654,1.0414546727613507,1.0517983567360265,1.041528342217515,1.046152508228108,1.026797385620915,1.0368027982665668,1.0379063144456462,1.0475710251049508,1.047003375111906,1.0457156021897809,1.068610318341075,1.0391423727137903,1.0480994539649593,1.042951230873351,1.0426566504990384,1.038234943053666,1.043359270209704,1.0520393823924439,1.0459953730248155,1.0275862065867267,1.03622097217994
179,2020-4-3,1.0335889732715249,1.052001346806891,1.0466910945464218,1.0323181765688563,1.0424768718159227,1.0440633351783433,1.0272798896986401,1.0445518731283687,1.0456349148015653,1.0255470248960419,1.0357609376110684,1.028395946959708,1.0306487388135577,1.0380456168059806,1.0414546727613507,1.0517983567360265,1.041528342217515,1.0463367557340353,1.026890756302521,1.036903390509649,1.038102720219976,1.0475710251049508,1.047003375111906,1.0458094251824817,1.0696219925034043,1.0393452100840326,1.0480994539649593,1.0438526601719076,1.0426566504990384,1.0384382163088455,1.043556317311146,1.0520393823924439,1.0459953730248155,1.027775151176338,1.03622097217994
180,2020-4-7,1.0353694940329412,1.0544937661842924,1.050634499807425,1.0343994698212369,1.045780628930054,1.0478165345888817,1.0289541067559573,1.0476185599061116,1.0483748987004111,1.0270755499603204,1.039176473410724,1.0307053727107571,1.031346333910489,1.04063760491765,1.0472837123140435,1.0559580155119561,1.0440280086672256,1.051035045258247,1.0282913165266103,1.0403235169691691,1.0417362270450767,1.0506192351973314,1.0526123187108318,1.047685821167883,1.0719212724122913,1.0449232723677697,1.0527784679994137,1.04745837035603,1.0473280543268493,1.0450269017494775,1.0517337249391023,1.055555556802587,1.0490419585925577,1.029286725863136,1.0400946953046164
181,2020-4-8,1.035962994378143,1.0553910343219357,1.052981759541914,1.034683280931682,1.046724557745504,1.0490676035151136,1.0294465235375212,1.0485088900492103,1.049508689559799,1.0279353531123974,1.0408842378355874,1.0334164271261426,1.0316453046506304,1.0418856074731033,1.049226723333514,1.0582359176436522,1.045694455495365,1.0533381259561783,1.0289449112978521,1.042335361830809,1.0444859078856936,1.0526513841654068,1.0535471441360782,1.0489054744525546,1.0752322264835075,1.0470530795847741,1.0555858735996575,1.0501908739210888,1.0501308937072529,1.0469829180498051,1.0542953278414706,1.0569620299336275,1.0510730191038051,1.030042513206535,1.0420315568669545
182,2020-4-9,1.036457579642962,1.0559892160368451,1.0530756504552385,1.034967092042127,1.0474797020498752,1.0500299659279437,1.0302343903880236,1.0490035149377999,1.0502645501327241,1.0286040839427937,1.0425920092103798,1.0346213423660868,1.0317449582672789,1.042653605606528,1.0501982288432492,1.0587311189993762,1.045694455495365,1.0533381259561783,1.029411764705882,1.0431400997754654,1.0453697338701773,1.0526513841654068,1.0526123187108318,1.0494683941605838,1.075048277861702,1.0470530795847741,1.0565216778167628,1.0511017037693722,1.0510651759309564,1.0481153511511745,1.0544923749429127,1.0576652636933284,1.0520885493594287,1.0307038237626516,1.0420315568669545
183,2020-4-10,1.036457579642962,1.0565873977517544,1.0533573231952116,1.035534714263017,1.0474797020498752,1.0505111434502803,1.0302343903880236,1.0493992112862467,1.0504535081572837,1.0286040839427937,1.0425920092103798,1.0346213423660868,1.0314459875271373,1.0428456014141252,1.0501982288432492,1.0584340010217812,1.045694455495365,1.0526932640608193,1.029505135387488,1.0433412842616292,1.0452715309830125,1.0526513841654068,1.0516774932855857,1.0502189598540144,1.0752322264835075,1.0470530795847741,1.0565216778167628,1.0520125406277596,1.0501308937072529,1.0478065012487634,1.0542953278414706,1.0576652636933284,1.0520885493594287,1.0307038237626516,1.0420315568669545
184,2020-4-13,1.0367543347470156,1.056786791656724,1.053168002280628,1.0356293209104446,1.0472909175387963,1.0504149079458132,1.0303328737443362,1.049597068366532,1.050642473300515,1.0286040839427937,1.0434458914228113,1.0346213423660868,1.0317449582672789,1.0430376046732401,1.049226723333514,1.0584340010217812,1.046527675116936,1.0526932640608193,1.0296918767507,1.043441876504711,1.045664342531672,1.0516353141346135,1.0526123187108318,1.0505004105839413,1.0755081321131754,1.046850242214532,1.057457482033868,1.0520125406277596,1.0501308937072529,1.0478065012487634,1.0540982807400288,1.0576652636933284,1.0510730191038051,1.0307983005499342,1.0420315568669545
185,2020-4-14,1.0367543347470156,1.056986185561694,1.053451980377848,1.0354401076155892,1.0473853129243638,1.0505111434502805,1.0305298404569616,1.0497949165407556,1.0508314384437463,1.0288925072779387,1.0442997736352428,1.0347217568439047,1.0318446118839273,1.0431336025770386,1.0501982288432492,1.0589334490469218,1.046527675116936,1.0528775115667466,1.029785247432306,1.0438442454770391,1.0460571540803316,1.052651384165407,1.0526123187108318,1.0509695164233572,1.075692080734981,1.0472559169550164,1.057457482033868,1.0520125406277596,1.0501308937072529,1.048218297810484,1.0546894220443548,1.0583684974530292,1.0510730191038051,1.030892768352263,1.0429999876481235
186,2020-4-15,1.0368532498273981,1.0575843672766032,1.0540199300229773,1.0356293209104446,1.0478572773320889,1.0509923209726166,1.0306283238132743,1.0503884699694879,1.0513038548611604,1.029277068752067,1.0442997736352428,1.0355250336705342,1.0320439290074204,1.0435176016437508,1.0501982288432492,1.0595327824233314,1.046527675116936,1.0533381259561785,1.0299719887955179,1.0443471968871814,1.0468427771776507,1.052651384165407,1.0526123187108318,1.051813895985401,1.0759679863646487,1.047864429065743,1.0584024879003602,1.0529233704760428,1.0510651759309564,1.048938934350133,1.0555761245844664,1.0583684974530292,1.0520885493594287,1.031176189729157,1.0429999876481235
187,2020-4-16,1.037150004931452,1.0578834625687783,1.0548718512160165,1.0358185253734618,1.04861242163646,1.052050918889914,1.0309237738822128,1.0508830948580774,1.0518707431721825,1.029853906504162,1.0451536558476744,1.0363283104971637,1.0322432461309134,1.0440935965180602,1.0511697343529844,1.0605316855632112,1.0473608947385067,1.0545357303693188,1.0302521008403358,1.0451519348318374,1.0479230089364642,1.0536674541962006,1.0535471441360782,1.052189169708029,1.0763358749567395,1.048472951062777,1.05934748671578,1.0547450371827138,1.051999450863953,1.0493507209873707,1.0564628365409552,1.05907173121273,1.0520885493594287,1.0315540789083797,1.0439684184292926
188,2020-4-17,1.0375456751158882,1.0581825489915124,1.0548718512160165,1.0359131320208894,1.0488956015331063,1.0523396254033157,1.031219223951151,1.05098202339822,1.052059708315414,1.0299500446431453,1.0451536558476744,1.0368303633882965,1.03244255336421,1.0442855997771752,1.0521412398627197,1.060232015330207,1.0473608947385067,1.0541672353574645,1.0305322128851535,1.0451519348318374,1.048021211823629,1.0536674541962006,1.0535471441360782,1.0525644525547442,1.0755081321131754,1.04816869006426,1.05934748671578,1.0547450371827138,1.051999450863953,1.0495566242304724,1.0563643129902343,1.0597749649724308,1.0531040796150526,1.0317430324829446,1.0439684184292926
189,2020-4-20,1.037842430219942,1.058381942896482,1.0546825368507435,1.0362915409469244,1.049084386044185,1.052724567421185,1.0315146740200896,1.05098202339822,1.0521541944463655,1.0302384679782903,1.0451536558476744,1.0373324065304506,1.032641870487703,1.044382514217663,1.0511634154173255,1.059932345097203,1.0473608947385067,1.053246006578601,1.0307189542483657,1.0451519348318374,1.0477266031621344,1.0536674541962006,1.0526123187108318,1.052845912408759,1.0761519349864543,1.0480672763222927,1.05934748671578,1.0538342073344305,1.051999450863953,1.0500713674515023,1.0565613600916761,1.0597749649724308,1.0531040796150526,1.0319319770725561,1.0439684184292926
190,2020-4-21,1.037842430219942,1.0586810381886573,1.05477719403338,1.0362915409469244,1.0489899906586175,1.053109509439054,1.0316131573764025,1.051377719746667,1.0522486734586451,1.0304307531744519,1.0460075380601062,1.0377340449437653,1.0325422168710547,1.0444794361096688,1.0511634154173255,1.0604317931223435,1.0481941219450757,1.0537066209680326,1.0308123249299717,1.0455543038041655,1.0481194147107937,1.0536674541962006,1.0526123187108318,1.0532211861313867,1.0762439006458369,1.0485743648047443,1.060292492582272,1.0547450371827138,1.051999450863953,1.0503802074294306,1.0574480626317881,1.0597749649724308,1.0531040796150526,1.0321209216621676,1.0449368492104616
191,2020-4-22,1.037842430219942,1.0587807307064216,1.055439800861146,1.0361969431313347,1.0496507458374773,1.054071871851884,1.0316131573764025,1.0520702017155423,1.0527210827573874,1.0308153146485803,1.0460075380601062,1.0386377362482129,1.0327415241043514,1.045157852096119,1.0521412398627197,1.0613308038213556,1.0481941219450757,1.0545357303693186,1.0309056956115776,1.0461578572626573,1.048905037808113,1.0546835331334825,1.0535471441360782,1.0535026459854013,1.0763358749567395,1.0495885615422629,1.0612374913976919,1.0556558740411013,1.0529337330876567,1.0511008439690794,1.0584332981389977,1.0597749649724308,1.0531040796150526,1.032309866251779,1.0449368492104616
192,2020-4-23,1.0381391853239956,1.0594786049390952,1.0567650210659887,1.0360077298364794,1.0501227102452024,1.0548417558876222,1.031810124089028,1.0526637462382125,1.0533824571993609,1.031296014261692,1.0477153094348985,1.0400434706948145,1.033040494844493,1.045933197426093,1.0531190708023952,1.0631288252193798,1.0490273415666465,1.0562860773002403,1.0311858076563956,1.0473649641796414,1.0499852695669267,1.055699603164276,1.0554167949865705,1.0545346624087593,1.0765198149270248,1.0506027582797814,1.063127496079604,1.0565667038893847,1.0548022902443568,1.0518214805087285,1.0596155713312725,1.0604782043437706,1.0541196046715473,1.0326877644159551,1.0459052799916309
193,2020-4-24,1.0384359305651436,1.0598773927490346,1.0575222850763912,1.0362915409469244,1.0505946746529273,1.0556116472915178,1.031908607445341,1.0532572996669447,1.0539493526290546,1.031488290539659,1.0494230738597619,1.0409471522502836,1.033239811967986,1.0464177845315679,1.0540968952477894,1.0640278359183921,1.0498605687732154,1.0572073060791038,1.0313725490196075,1.0479685176381333,1.0508690955514106,1.055699603164276,1.0554167949865705,1.0550037682481754,1.077071643489401,1.050704172021749,1.0640725019460961,1.0574775407477723,1.0557365724680603,1.0518214805087285,1.0597140948819934,1.0611814381034714,1.0541196046715473,1.0328767090055664,1.0468737107728
194,2020-4-27,1.0387326856691974,1.0603758819461795,1.0578062631736111,1.0362915409469244,1.0510666390606525,1.0561890603183215,1.0321055741579663,1.053455147841168,1.0540438387600062,1.0315844286786424,1.0494230738597619,1.0409471522502836,1.033239811967986,1.0467085353045493,1.0540968952477894,1.0638280510366571,1.0498605687732154,1.0569309391955992,1.0314659197012135,1.0478679253950511,1.051360109987235,1.055699603164276,1.0554167949865705,1.05528522810219,1.0773475577705889,1.0503999110232318,1.0640725019460961,1.0574775407477723,1.0557365724680603,1.051409683947008,1.0595170477805516,1.0611814381034714,1.0551351349271711,1.0330656535951779,1.0468737107728
195,2020-4-28,1.03883160074958,1.0605752758511493,1.0579009203562475,1.0362915409469244,1.050972243675085,1.0561890603183215,1.032204057514279,1.0537519245555342,1.0542328039032376,1.0316805757358205,1.0494230738597619,1.0413487906635983,1.033239811967986,1.0468054497450372,1.0540968952477894,1.064327506151396,1.0498605687732154,1.0572073060791038,1.0316526610644252,1.047968517638133,1.0517529215358945,1.055699603164276,1.0554167949865705,1.055660501824818,1.0777154377111595,1.0506027582797817,1.0640725019460961,1.058388370596056,1.0557365724680603,1.0513067372876985,1.0597140948819934,1.061884671863172,1.0551351349271711,1.0331601303824605,1.0468737107728
196,2020-4-29,1.03883160074958,1.0607746697561191,1.0583742128187406,1.0364807542417795,1.051255423571731,1.0565740023361905,1.0323025408705917,1.0542465494441238,1.0544217619277971,1.0317767138748037,1.0502769560721934,1.0418508435547311,1.0334391192012828,1.0469992860775306,1.0550747196931838,1.064926846617404,1.0498605687732154,1.0578521679744628,1.0317460317460312,1.048370886610461,1.052145733084554,1.0567156731950695,1.0563516204118164,1.0558481478102195,1.0779913519923476,1.050907009391991,1.0650175007615161,1.058388370596056,1.0566708546917636,1.0515126405308,1.0604037597370404,1.061884671863172,1.0551351349271711,1.0333490749720717,1.047842141553969
197,2020-4-30,1.0390294407732508,1.0612731500838228,1.0583742128187406,1.0365753520573693,1.05144420808281,1.0566702378406578,1.0324010242269046,1.0540487012699005,1.0546107270710285,1.0318728520137872,1.0494230738597619,1.0418508435547311,1.0333394655846344,1.0470962005180184,1.0550747196931838,1.0645272839435325,1.0498605687732154,1.0572073060791038,1.0318394024276372,1.048169702124297,1.0522439359717188,1.055699603164276,1.0554167949865703,1.0561296076642341,1.0776234634002568,1.0506027582797814,1.0650175007615161,1.058388370596056,1.0566708546917636,1.0515126405308,1.0602067126355983,1.061884671863172,1.0561506651827948,1.0334435517593543,1.047842141553969
198,2020-5-6,1.0395240260380696,1.0619710331859378,1.0582795490867938,1.0371429831100971,1.0517273879794562,1.0566702378406578,1.0326964742958429,1.0541476298100432,1.0547996922142597,1.0321612753489322,1.0485691916473303,1.0411479714569412,1.033638436324776,1.0470962005180184,1.0540968952477896,1.0635283808036529,1.0498605687732154,1.056101829794313,1.0320261437908491,1.047968517638133,1.0518511244230595,1.0546835331334825,1.0554167949865703,1.0567863412408764,1.0765198149270248,1.049487137913988,1.0640725019460961,1.058388370596056,1.0566708546917636,1.0511008439690794,1.0597140948819934,1.0625879056228729,1.0561506651827948,1.0336324963489658,1.047842141553969
199,2020-5-7,1.039227270934016,1.0615722453759981,1.0565757001514051,1.0369537698152418,1.05050027926736,1.0555154117870504,1.0325979909395302,1.0531583711268018,1.0539493526290549,1.0318728520137872,1.0460075380601062,1.039240193868185,1.0333394655846344,1.0464177845315679,1.0511634154173257,1.061530581613492,1.0490273415666465,1.0542593634858137,1.0316526610644252,1.0463590417488209,1.0510655013257404,1.052651384165407,1.0544819695613241,1.0565048813868618,1.0767957292082126,1.047357340583291,1.0612374913976919,1.056566703889385,1.0548022902443566,1.04996841086771,1.057448062631788,1.061884671863172,1.0541196046715473,1.0334435517593543,1.0468737107728
200,2020-5-8,1.0386337705888145,1.0611734575660587,1.0555344645930929,1.0369537698152418,1.0502170993707138,1.0546492848786875,1.0324995075832173,1.0528616033184977,1.053382457199361,1.0317767138748037,1.0451536558476746,1.0386377362482129,1.0331401484611413,1.0458362755340875,1.0501855909719315,1.0607314633553473,1.0490273415666465,1.0536145015904548,1.0314659197012133,1.045755488290329,1.0502798782284213,1.052651384165407,1.053547144136078,1.0559419616788326,1.07670375489731,1.0471544933267414,1.060292492582272,1.0556558740411015,1.05386801531136,1.0495566242304724,1.0568569307438387,1.0611814381034712,1.0541196046715473,1.0331601303824607,1.0459052799916309
201,2020-5-11,1.0384359305651434,1.0607746697561193,1.0537359519257574,1.0369537698152418,1.0495563504519099,1.0535906943295474,1.03259799093953,1.0521691213496225,1.0524376386018766,1.0314882905396587,1.0425920092103798,1.037633640214926,1.0328411777209998,1.045157852096119,1.0482299355868618,1.0583341085809133,1.0481941219450757,1.051864154659533,1.0311858076563953,1.0440454299632027,1.0493960522439374,1.0516353141346138,1.0526123187108316,1.055566687956205,1.0759679863646485,1.0450246959960443,1.0574574820338678,1.0538342073344305,1.051999450863953,1.0486300844477219,1.0539997571893074,1.0604782043437704,1.0520885493594287,1.0330656535951783,1.0459052799916309
202,2020-5-12,1.0383370154847607,1.0605752758511495,1.0530733450979912,1.0369537698152418,1.0488956015331061,1.0532057449435208,1.03259799093953,1.051971273175399,1.0519652293031343,1.0313921524006755,1.0425920092103798,1.0371315873237934,1.0328411777209998,1.0444794361096688,1.0482299355868618,1.0579345459070417,1.0481941219450757,1.0514956596476788,1.0310924369747894,1.0435424687477926,1.048806834920948,1.0516353141346138,1.0526123187108316,1.05528522810219,1.0765198149270245,1.0452275333662868,1.0565124832184478,1.0529233704760428,1.0510651759309564,1.0485271377884124,1.0538027100878655,1.0604782043437704,1.0510730191038051,1.0329711857928494,1.0449368492104618
203,2020-5-13,1.0383370154847607,1.0606749683689138,1.0530733450979912,1.0369537698152418,1.0488012061475385,1.0528208029256518,1.03259799093953,1.0518723446352563,1.0518707431721828,1.0314882905396587,1.0425920092103798,1.0373324065304508,1.0329408412278442,1.0443825142176633,1.0472521111414677,1.0575349832331702,1.0481941219450757,1.0511271646358247,1.0310924369747894,1.0435424687477926,1.0487086320337833,1.0516353141346138,1.0526123187108316,1.055566687956205,1.0765198149270245,1.045430370736529,1.0565124832184478,1.0529233704760428,1.0510651759309564,1.0489389343501332,1.0536056629864234,1.0604782043437704,1.0510730191038051,1.0329711857928494,1.0449368492104618
204,2020-5-14,1.038238100404378,1.0605752758511495,1.0526947163674452,1.0368591719996523,1.0485180262508922,1.0530132739345863,1.0326964742958427,1.0519712731753992,1.0516817780289516,1.0314882905396587,1.041738120048019,1.0372320018016112,1.0329408412278442,1.0441886778851697,1.0472521111414677,1.057734768114905,1.0481941219450757,1.0515877877760285,1.0312791783380013,1.0434418765047107,1.0486104291466185,1.0516353141346138,1.0516774932855855,1.0554728649635041,1.0765198149270245,1.045734631735046,1.0565124832184478,1.0529233704760428,1.0510651759309564,1.0490418810094426,1.0540982807400285,1.0604782043437704,1.0510730191038051,1.0329711857928494,1.0449368492104618
205,2020-5-15,1.0386337705888142,1.0608743622738837,1.0531680022806278,1.0368591719996523,1.0486124216364596,1.0533019804479882,1.0326964742958427,1.0524658980639887,1.0519652293031343,1.0315844286786422,1.0425920092103798,1.037633640214926,1.033140148461141,1.0442855997771752,1.0482299355868618,1.0583341085809133,1.0490273415666465,1.052509016554892,1.0313725490196073,1.0439448377201206,1.0486104291466185,1.0526513841654073,1.0522383885407331,1.055660501824818,1.0777154377111595,1.04644455758774,1.0574574820338678,1.0538342073344305,1.0510651759309564,1.0495566242304726,1.0553790774830243,1.0604782043437704,1.0510730191038051,1.0330656535951783,1.0449368492104618
206,2020-5-18,1.0389305158299622,1.0611734575660587,1.0527893735500817,1.0370483764626695,1.0484236308653248,1.0533982159524553,1.0328934410084682,1.0522680498897654,1.0519652293031343,1.0317767138748035,1.0425920092103798,1.0377340449437655,1.0332398119679858,1.0444794361096688,1.0472521111414677,1.057734768114905,1.0481941219450757,1.0512192927641741,1.0313725490196073,1.0437436532339566,1.0487086320337833,1.0506192351973318,1.0515840107430607,1.056129607664234,1.0766117892379274,1.0456332081067712,1.0565124832184478,1.0529233704760428,1.0510651759309564,1.049350720987371,1.0544923749429123,1.0604782043437704,1.0510730191038051,1.033160130382461,1.045905279991631
207,2020-5-19,1.0386337705888142,1.0610737561788532,1.0523160810875887,1.0369537698152418,1.0480460618431673,1.052917038430119,1.0328934410084682,1.0519712731753992,1.0515872990166717,1.0316805757358203,1.041738120048019,1.0373324065304508,1.0333394655846342,1.0441886778851697,1.0462742802017921,1.0573352054410334,1.0481941219450757,1.050390183362888,1.0312791783380013,1.0433412842616285,1.0483158204851235,1.0506192351973318,1.0514905282005362,1.0560357846715334,1.0760599606755514,1.0447204349975274,1.055567484403028,1.0529233704760428,1.0510651759309564,1.0490418810094426,1.0536056629864234,1.0597749649724306,1.0500574888481815,1.0332545981847896,1.044936849210462
208,2020-5-20,1.0385348555084315,1.0610737561788532,1.0526947163674454,1.0370483764626695,1.047762881946521,1.0531095094390535,1.0328934410084682,1.0520702017155423,1.051776264159903,1.0317767138748035,1.0425920092103798,1.0372320018016112,1.0336384363247757,1.0442855997771752,1.0472521111414677,1.0576348756740377,1.0481941219450757,1.0509429258806693,1.0311858076563953,1.0434418765047104,1.0482176175979587,1.0506192351973318,1.0519579409131594,1.0562234215328472,1.077071643489401,1.0446190113692526,1.055567484403028,1.0529233704760428,1.0510651759309564,1.0485271377884127,1.0533100923342607,1.0597749649724306,1.0500574888481815,1.0332545981847896,1.044936849210462
209,2020-5-21,1.0387326856691967,1.061273150083823,1.0528840307327185,1.0371429831100971,1.0479516664576,1.0531095094390535,1.0328934410084682,1.0521691213496227,1.0518707431721828,1.031872852013787,1.0425920092103798,1.0372320018016112,1.0337380899414241,1.044382514217663,1.0472521111414677,1.0576348756740377,1.0481941219450757,1.0509429258806693,1.0310924369747894,1.0436430609908744,1.0483158204851235,1.0506192351973318,1.0521449059982086,1.0567863412408767,1.0773475577705889,1.0445175976272854,1.0565124832184478,1.0529233704760428,1.0510651759309564,1.0485271377884127,1.0532115687835395,1.0604782043437704,1.0500574888481815,1.0333490749720722,1.044936849210462
210,2020-5-22,1.0389305158299622,1.0617716392809682,1.0544932224854706,1.0373321875731145,1.0482348463542461,1.054168107356351,1.0330904077210938,1.0532572996669447,1.0526266037451077,1.032161275348932,1.044299773635243,1.0378344594215834,1.0341367142982139,1.0449640232151434,1.0492077600322562,1.059832452656335,1.0490273415666465,1.053338125956178,1.0315592903828192,1.0449507503456728,1.048806834920948,1.051635314134614,1.0533601790510285,1.0574430839416065,1.0801066832794293,1.0458360454770133,1.05840248790036,1.0547450371827138,1.051999450863953,1.0488359876908235,1.0545908984936332,1.0611814381034712,1.0510730191038054,1.0334435517593548,1.0459052799916313
211,2020-5-25,1.0390294407732503,1.0618713317987325,1.0541145872056141,1.0376159986835596,1.0479516664576,1.0536869298340146,1.0331888910774067,1.0529605229525785,1.0525321176141562,1.032161275348932,1.044299773635243,1.0382360978348981,1.0336384363247757,1.0448671013231379,1.048229935586862,1.058633778813917,1.0481941219450757,1.0519562827878826,1.0313725490196073,1.0445483813733447,1.0487086320337833,1.0506192351973318,1.0522383885407331,1.057912180656935,1.0782672662735358,1.0441119130004932,1.0574574820338678,1.0538342073344305,1.051999450863953,1.0477035545894542,1.0534086158849814,1.0611814381034712,1.0500574888481817,1.0335380195616837,1.0459052799916313
212,2020-5-26,1.0381391853239947,1.0615722453759984,1.0526947163674456,1.0374267942205424,1.0475740974354424,1.0528208029256516,1.0327949576521556,1.0521691213496227,1.0515872990166717,1.03168057573582,1.04259200921038,1.0372320018016112,1.0331401484611413,1.0441886778851694,1.0462742802017924,1.0569356498567601,1.047360894738507,1.049561073961602,1.0307189542483655,1.0425365463169727,1.048021211823629,1.0485870951357448,1.0511165980304378,1.0575368978102195,1.0759679863646485,1.0413735936727622,1.055567484403028,1.0520125406277596,1.0501308937072527,1.0455416449705077,1.050551451746827,1.0604782043437704,1.049041958592558,1.0332545981847898,1.0449368492104623
213,2020-5-27,1.0377435151395584,1.0610737561788535,1.0520321029903692,1.037237580925687,1.04700773764215,1.0521471543943808,1.0324995075832173,1.0516744964610332,1.0509259245746982,1.0310075909265466,1.04259200921038,1.0362279057683244,1.0325422168710547,1.0438010126717003,1.0452964557563982,1.055836854276013,1.0465276751169361,1.048639836431966,1.0305322128851533,1.0416312161292345,1.0474319945006398,1.0475710251049513,1.0506491853178148,1.057255437956205,1.0759679863646485,1.0393452100840326,1.054622478536536,1.051101703769372,1.0501308937072527,1.04358562867018,1.0486795136995053,1.0590717312127298,1.0480264283369345,1.0330656535951785,1.0439684184292932
214,2020-5-28,1.0373478449551221,1.0608743622738837,1.0518427886250963,1.0371429831100973,1.046535773234425,1.0516659695038868,1.0324995075832173,1.0513777197466667,1.0505479942882356,1.03081531464858,1.0417381200480191,1.035826257606031,1.0323428997475617,1.043607176339207,1.0452964557563982,1.055736968924744,1.0465276751169361,1.048916212066243,1.0302521008403354,1.0411282549138245,1.0470391829519803,1.0475710251049513,1.05055570277529,1.0569739781021903,1.0757840463943633,1.0395480474542749,1.0536774797211161,1.051101703769372,1.0491966114835491,1.04358562867018,1.0483839430473425,1.0590717312127298,1.0480264283369345,1.0328767090055673,1.0429999876481242
215,2020-5-29,1.0373478449551221,1.0608743622738837,1.0519374458077326,1.0370483764626697,1.0466301686199924,1.0514734984949523,1.0324995075832173,1.0513777197466667,1.0503590291450045,1.0307191675914016,1.0417381200480191,1.0356254383993737,1.0324425533642099,1.0434133400067136,1.0452964557563982,1.0556370764838767,1.0465276751169361,1.0488240839378933,1.0301587301587294,1.0409270704276605,1.0468427771776505,1.0475710251049513,1.0504622202327656,1.0567863412408764,1.0756920807349808,1.0396494710825495,1.0536774797211161,1.051101703769372,1.0491966114835491,1.04358562867018,1.0486795136995053,1.0590717312127298,1.0480264283369345,1.032782232218285,1.0429999876481242
216,2020-5-31,1.0373973024953134,1.0609242129674863,1.0517954600337778,1.0370483764626697,1.047007740772178,1.0514734984949523,1.0325487492613736,1.0514271840167382,1.0503117896388645,1.0307191675914016,1.0417381200480191,1.0357258528771915,1.0325422168710547,1.0434133400067136,1.0452964557563982,1.0553873524713064,1.0465276751169361,1.0486398364319662,1.0302054154995322,1.0408264781845786,1.0467936757340681,1.0475710251049513,1.0501817726051919,1.0568332527372268,1.0757380635646723,1.0395987592684122,1.0536774797211161,1.0506462888452304,1.0491966114835491,1.0437400486591442,1.048531728373424,1.0590717312127298,1.0482803122006226,1.032829470611926,1.0429999876481242
