,PairsTrading
2017-05-09,-0.0033592676977573788
2017-05-10,-0.002726210888977121
2017-05-11,-0.00243008456102356
2017-05-12,0.0006583982977113045
2017-05-15,0.009394732795312083
2017-05-16,0.010535785316445168
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,-0.00858724128641336
2017-06-08,0.0036806559941516825
2017-06-09,0.013374691170598418
2017-06-12,-0.0042405359506303975
2017-06-13,0.003569445505407609
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.00010151427323290552
2017-06-19,0.005099985576735837
2017-06-20,0.0036383535257227258
2017-06-21,0.003264925373134442
2017-06-22,0.0
2017-06-23,-0.0006020332498837266
2017-06-26,0.01340918865247065
2017-06-27,-0.003206187028263252
2017-06-28,0.0011974942238913155
2017-06-29,0.0004326238977385155
2017-06-30,0.00264252885257818
2017-07-03,-0.0008946397174486309
2017-07-04,0.007194251656419626
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.012496174795696036
2017-07-10,-0.00033775398330793127
2017-07-11,0.0017962042041489434
2017-07-12,0.0020104050887778113
2017-07-13,0.007873070878125443
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0018771957257853744
2017-07-20,0.0005079725710006588
2017-07-21,-0.006757166943628545
2017-07-24,-0.002108992950785593
2017-07-25,-0.01141131979632537
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.012109240209088545
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,-0.005050565527628503
2017-08-15,-0.0023351648351648824
2017-08-16,-0.0012306805623854
2017-08-17,0.0023900573613767073
2017-08-18,0.0002728568842517709
2017-08-21,-0.0036423823500558727
2017-08-22,0.0011648571458572898
2017-08-23,-0.0020604395604396086
2017-08-24,0.00477721343177287
2017-08-25,0.0005385339328661254
2017-08-28,-0.00149993684476446
2017-08-29,0.0006523157208089825
2017-08-30,0.00013252182848944038
2017-08-31,0.0013071883989180058
2017-09-01,0.00858882819674786
2017-09-04,0.0011509181514847422
2017-09-05,-0.0035281815945145123
2017-09-06,-0.00041833048107997595
2017-09-07,-0.0027547683082822516
2017-09-08,-0.007016941688643641
2017-09-11,-0.0027514865161007984
2017-09-12,-0.003091156665968098
2017-09-13,0.0013564972930208141
2017-09-14,-0.0017729254557659242
2017-09-15,0.0009267413195300405
2017-09-18,0.004603989148908083
2017-09-19,-0.007605920197613986
2017-09-20,0.0023649994966857824
2017-09-21,-0.009223104940008164
2017-09-22,0.0036527407304741827
2017-09-25,0.003028724671425592
2017-09-26,0.005347977501803028
2017-09-27,-0.0007034391357253478
2017-09-28,-0.0002001198338014154
2017-09-29,0.004777454187948754
2017-09-30,0.0012669912020165652
2017-10-09,0.002387290435263867
2017-10-10,-0.0033339283878252024
2017-10-11,-0.001989259422050471
2017-10-12,-0.0033975416249600043
2017-10-13,0.0041902472778558575
2017-10-16,0.010878234113539942
2017-10-17,-0.0005295901849284856
2017-10-18,-0.008405532428738094
2017-10-19,-0.00642384608167107
2017-10-20,0.004616147663316417
2017-10-23,-0.004120166386007651
2017-10-24,-0.007428168518565426
2017-10-25,0.008249759407772062
2017-10-26,0.013142374918558797
