,PairsTrading
2020-03-19,-0.0010624794940353177
2020-03-20,-0.002672589908051859
2020-03-23,-0.003029515962088003
2020-03-24,-0.00032155652568151673
2020-03-25,0.0025763716453662544
2020-03-26,-0.003046764578140987
2020-03-27,0.0
2020-03-30,-0.0027707404762721266
2020-03-31,-0.0027185455426802507
2020-04-01,0.007381938282559453
2020-04-02,0.0018001724064562463
2020-04-03,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-13,0.0
2020-04-14,0.004969197365584321
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,-0.0038288083815031793
2020-04-29,-0.002874566139863921
2020-04-30,0.00920503437701492
2020-05-06,0.0022019289993500113
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0012902670482517475
2020-05-19,-0.0009096176394680078
2020-05-20,-0.0003142489457036435
2020-05-21,0.0007919460114091947
2020-05-22,0.00032837185214040776
2020-05-25,0.0001007501151766288
2020-05-26,0.00155198378466459
2020-05-27,0.0018983996087199029
2020-05-28,-0.00426198094775726
2020-05-29,0.0002031446078424315
2020-05-31,-0.0006689711553999889
2020-06-01,-0.0009206847937200391
2020-06-02,0.001995289167453007
2020-06-03,-0.0018887160381894825
2020-06-04,-0.001846633692557627
2020-06-05,-0.0029071584324661393
2020-06-08,0.0026370843419860623
2020-06-09,-0.0011679444542165296
2020-06-10,-0.0033905475514453363
2020-06-11,-0.0015079172694554832
2020-06-12,0.00037906694284265774
2020-06-15,-0.0013639358288243995
2020-06-16,-0.0028159769278650326
2020-06-17,0.0017789870694109033
2020-06-18,-0.001388638676002557
2020-06-19,-0.0008666010917473821
2020-06-22,4.78754240558904e-05
2020-06-23,-0.001255286332124017
2020-06-24,-1.3306232854420896e-05
2020-06-29,0.0007971680724176977
2020-06-30,-0.0024617512899969647
2020-07-01,0.0006355888349489633
2020-07-02,-0.001413628585426744
2020-07-03,-0.0013880539975842745
2020-07-06,-0.0015210015799739605
2020-07-07,0.002580588026850239
2020-07-08,0.010264598779810452
2020-07-09,-0.005062305496436048
2020-07-10,-0.0014642235814202875
2020-07-13,-0.0019111141267572629
2020-07-14,-0.0014421501177917517
2020-07-15,0.010657687641081104
2020-07-16,0.0031452541444244864
2020-07-17,0.010620918367871601
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,-0.002674645431646046
2020-07-23,-0.0011786355271766608
2020-07-24,-0.0003710886811168074
2020-07-27,0.000874910872046686
2020-07-28,-0.0029471725494280682
2020-07-29,0.00019314580684643952
2020-07-30,0.0024458857591065364
2020-07-31,-0.0008825868015639895
2020-08-03,-0.003154273825823839
2020-08-04,0.005078454948199495
2020-08-05,-0.007154816599981661
2020-08-06,0.002470054723899229
2020-08-07,-0.001584096796219059
2020-08-10,0.002491254353620187
2020-08-11,0.001924062091399348
2020-08-12,0.00405848404627941
2020-08-13,-0.002526240795097593
2020-08-14,-0.0012560931202954722
2020-08-17,-0.0050394073752570235
2020-08-18,-0.00011240881960405936
2020-08-19,-0.005071225025110944
2020-08-20,0.0022915845698726995
2020-08-21,0.0019616318500172607
2020-08-24,0.00021008520966103728
2020-08-25,-0.002176730068462566
2020-08-26,-0.0015752415064376564
2020-08-27,0.0002503825766186534
2020-08-28,-2.302496531797482e-05
2020-08-31,-0.000787051140145175
2020-09-01,0.006974439379921741
2020-09-02,0.002511250574147361
2020-09-03,-0.010731034930289207
2020-09-04,8.974965083391462e-05
2020-09-07,-0.010118971989430403
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-09,0.0
2020-10-12,-0.0016430947542473984
2020-10-13,-0.008314045201790798
2020-10-14,-0.0002490166197939292
2020-10-15,0.006798261661281835
2020-10-16,0.003023644728846586
2020-10-19,0.007037704675550038
2020-10-20,-0.0043741816970511715
2020-10-21,0.01005468023544187
2020-10-22,0.0
2020-10-23,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-11-02,0.0
2020-11-03,0.009217233488518939
2020-11-04,0.003544356957766115
2020-11-05,-0.014252877036174394
2020-11-06,0.0029228353596507106
2020-11-09,0.0003894511026119596
2020-11-10,-0.00336958592445577
2020-11-11,0.005926780510077612
2020-11-12,-0.002242275486919687
2020-11-13,-0.0016376765949659422
2020-11-16,0.0015427222021475175
2020-11-17,-0.0008971806795285697
2020-11-18,-0.008228586404183558
2020-11-19,0.0033164522636104183
2020-11-20,-0.0011154892761316426
2020-11-23,-0.001919304176965675
2020-11-24,-0.0019042078900371184
2020-11-25,0.0011722913668349433
2020-11-26,-0.0023092504786852985
