,PairsTrading
2020-10-24,-0.004329965194245444
2020-10-25,-0.00246065475486712
2020-10-26,-0.011021731000216695
2020-10-27,-0.013817064619231822
2020-10-28,-0.00029860563646744165
2020-10-29,-0.012864621890234518
2020-10-30,-0.011033188924857218
2020-10-31,-0.0071845172393643075
2020-11-01,0.0017280374694038647
2020-11-02,-0.002455175186636349
2020-11-03,-0.007808277904279626
2020-11-04,-0.008741075049012614
2020-11-05,-0.03411013430250209
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,-0.04000445086691096
2020-11-15,-0.01643615328727427
2020-11-16,-0.048368139252583764
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,-0.04092005725716674
2020-11-22,0.021286443394613302
2020-11-23,-0.025855980347014973
2020-11-24,-0.03155204487884761
2020-11-25,0.003328093740886273
2020-11-26,0.028864453741933378
2020-11-27,-0.014322436843811848
2020-11-28,-0.07125172952310033
2020-11-29,0.00481323571327924
2020-11-30,0.002761115982130302
2020-12-01,-0.0010573964032578043
2020-12-02,0.002930947460948796
2020-12-03,-0.0027279588639962764
2020-12-04,0.0100754744095311
2020-12-05,-0.025694020655365985
2020-12-06,0.004476778879689743
2020-12-07,-0.005326154021685153
2020-12-08,0.04757790778505794
2020-12-09,-0.01158226801536566
2020-12-10,0.0255834030024355
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.015065441591607498
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,0.006409056438000438
2020-12-21,-0.013078249547462839
2020-12-22,-0.02498101264059749
2020-12-23,-0.0450339348577401
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,-0.05649260992695804
2020-12-30,-0.008018655448158815
2020-12-31,-0.03748264908828917
2021-01-01,-0.02487173397878378
2021-01-02,-0.051056579417563024
2021-01-03,0.025894411589752996
2021-01-04,0.016341913642245354
2021-01-05,-0.030892717383561724
2021-01-06,-0.0040521620367662825
2021-01-07,0.014125192772673795
2021-01-08,0.00031087394858185513
2021-01-09,0.05860504420485523
2021-01-10,0.04406048385492293
2021-01-11,0.0430401640747074
2021-01-12,-0.0006116355736215384
2021-01-13,-0.07662273574918604
2021-01-14,-0.002215894246568928
2021-01-15,-0.036458194649606784
2021-01-16,-0.0215460818834578
2021-01-17,-0.007505380020183444
2021-01-18,-0.027281701123758356
2021-01-19,0.018928438917510865
2021-01-20,-0.02084351354389835
2021-01-21,-0.0016569818639870504
2021-01-22,0.016699280605179223
2021-01-23,-0.06876358764786089
2021-01-24,-0.0967273605710367
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.0010323547468061856
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,0.0
2021-02-09,0.015509917155891867
2021-02-10,0.005572799778317317
2021-02-11,-0.007939875081699882
2021-02-12,0.01831934043401301
2021-02-13,0.0126224039770578
2021-02-14,0.024016404042319528
2021-02-15,-0.03108457570186307
2021-02-16,-0.0028682445577132842
2021-02-17,-0.01558571373150014
2021-02-18,-0.007343115371165387
2021-02-19,-0.020822442802692465
2021-02-20,-0.012176178405814198
2021-02-21,0.010777705233815299
2021-02-22,0.004259749382895445
2021-02-23,-0.04103053962268366
2021-02-24,0.0015165350234822572
2021-02-25,0.002028706079593101
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0372404746277315
2021-03-06,-0.003570118065260086
2021-03-07,-0.022041111249293532
2021-03-08,-0.06715416499033344
2021-03-09,-0.04427109582279759
2021-03-10,-0.10944887075399079
2021-03-11,-0.0388991233386462
2021-03-12,0.0009450233253953388
2021-03-13,0.012338113782194154
2021-03-14,-0.027934719368601618
2021-03-15,0.021876881549760308
2021-03-16,-0.012978373423048944
2021-03-17,-0.03285275263118462
2021-03-18,-0.018672310129901948
2021-03-19,0.006545943589314679
2021-03-20,-0.001353167515606657
2021-03-21,-0.04254148612888972
2021-03-22,-0.0031377479342556136
2021-03-23,-0.14080516293716583
2021-03-24,0.062416733456352125
2021-03-25,-0.08557136961862477
2021-03-26,0.02209370278334699
2021-03-27,0.022745426452759093
2021-03-28,-0.011115298095814852
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,-0.060521881450801285
2021-04-03,0.06649833663181703
2021-04-04,-0.0799578375595873
2021-04-05,-0.03133939873833591
2021-04-06,-0.004353578067881114
2021-04-07,0.03773479258469145
2021-04-08,-0.026130981216507143
2021-04-09,0.02070463068300918
2021-04-10,0.07813468412375532
2021-04-11,-0.009087581061503647
2021-04-12,0.052505313171333945
2021-04-13,-0.0747283538501792
2021-04-14,-0.018792178344824384
2021-04-15,0.013895843748156445
2021-04-16,0.035299273333637
2021-04-17,-0.004899427214088703
2021-04-18,-0.010852910970174342
2021-04-19,-0.016691116372426075
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,-0.04806614407421206
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.01876412881334294
2021-05-03,0.023954610451871305
2021-05-04,-0.09374614890000077
2021-05-05,0.09506216932922062
2021-05-06,-0.06897539247796
2021-05-07,-0.010762068746195418
2021-05-08,-0.000940677457468045
2021-05-09,-0.026843736123475754
