,PairsTrading
2021-05-12,4.4950452227632276e-05
2021-05-13,-4.944252972094443e-05
2021-05-14,0.00016431977490050098
2021-05-17,4.5690993429492455e-05
2021-05-18,-4.791035929507803e-05
2021-05-19,-2.4695296364674046e-05
2021-05-20,0.0
2021-05-21,0.0004730354014952365
2021-05-24,-2.8501573007599923e-05
2021-05-25,-3.942503677523135e-05
2021-05-26,0.0002655868650539017
2021-05-27,-6.730059889231699e-05
2021-05-28,-0.00011622197924299194
2021-05-31,3.5767023922606e-06
2021-06-01,-0.0001560688196944049
2021-06-02,4.7467454714844586e-05
2021-06-03,-0.0001487123697794246
2021-06-04,-3.1828223587382354e-05
2021-06-07,0.00013202817276149653
2021-06-08,4.453833381101721e-05
2021-06-09,1.5857113069321173e-05
2021-06-10,-2.3713645296741248e-05
2021-06-11,-2.3713450875872955e-05
2021-06-15,0.0003110507422046105
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-21,0.00030832956175141923
2021-06-22,-4.831545361738687e-05
2021-06-23,-0.0001449282492438364
2021-06-24,-0.00014488625302189195
2021-06-25,0.000356337641638671
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.00024356141531944875
2021-07-12,-0.0001694920304173841
2021-07-13,-0.00012700471622725806
2021-07-14,3.0189470297176113e-05
2021-07-15,-4.5587673891900327e-05
2021-07-16,-8.37589969995278e-06
2021-07-19,0.00014155549700481385
2021-07-20,-0.0003143697455897654
2021-07-21,0.00011631560965150167
2021-07-22,-3.4873641204769e-05
2021-07-23,-6.22891897507749e-05
2021-07-26,-0.00016261608091569513
2021-07-27,2.0338663811278468e-05
2021-07-28,5.041575545067234e-06
2021-07-29,5.6331591986147345e-05
2021-07-30,-0.00010467282378448517
2021-08-02,-9.252739682304626e-05
2021-08-03,-3.581769729125162e-05
2021-08-04,-1.109831587972065e-05
2021-08-05,-0.00027006333257690863
2021-08-06,0.00018296281509947443
2021-08-09,8.621111084072819e-05
2021-08-10,6.92347260422832e-05
2021-08-11,-8.750391060435847e-06
2021-08-12,-3.240052617829263e-05
2021-08-13,7.118963299986476e-05
2021-08-16,2.6860255959354484e-05
2021-08-17,-6.110490041530414e-05
2021-08-18,-0.00029801948986862836
2021-08-19,-6.11791229951919e-05
2021-08-20,4.268347377145432e-05
2021-08-23,0.00012806520754005124
2021-08-24,-0.0003415882878914367
